Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSDARG00000067560	ENSDART00000097244	ENSDARP00000088015	gtf2h3		A5WWE3	NP_001121894
ENSDARG00000071357	ENSDART00000157092	ENSDARP00000128186	map4k3b		X1WD89	
ENSDARG00000040620	ENSDART00000059476	ENSDARP00000059475	psmg1	Q6DG91		NP_001002714
ENSDARG00000022968	ENSDART00000104478	ENSDARP00000095251	fxr1		F1QLR3	NP_958458
ENSDARG00000090449	ENSDART00000158449	ENSDARP00000137561	sp100.3		A0A0R4ISY6	
ENSDARG00000101803	ENSDART00000158597	ENSDARP00000136502	tradv36.2.12		A0A0R4IKP1	
ENSDARG00000097652	ENSDART00000155620	ENSDARP00000128151	si:dkey-234i14.2		X1WD54	
ENSDARG00000059044	ENSDART00000136436	ENSDARP00000123332	epm2a		E9QCC5	
ENSDARG00000097505	ENSDART00000156182	ENSDARP00000129152	dnal1		X1WFZ7	
ENSDARG00000071294	ENSDART00000105326	ENSDARP00000096098	tonsl		F1R859	NP_001104618
ENSDARG00000014945	ENSDART00000074757	ENSDARP00000069243	znf598		F1QLH7	NP_001028890
ENSDARG00000079622	ENSDART00000110409	ENSDARP00000104250	frmd5		E7F1C5	
ENSDARG00000102259	ENSDART00000165032	ENSDARP00000133407	tradv40.0		A0A0R4IEB9	
ENSDARG00000086070	ENSDART00000131174	ENSDARP00000106996	fgf20b		Q2LJ24	NP_001034261
ENSDARG00000105039	ENSDART00000160800	ENSDARP00000140401	phka1b		A0A0M3HEN7	
ENSDARG00000020345	ENSDART00000136873	ENSDARP00000117340	clasp2		A3KPT4	NP_001315188
ENSDARG00000078155	ENSDART00000141871	ENSDARP00000119964	inavaa		A8Y5T4	
ENSDARG00000078155	ENSDART00000114800	ENSDARP00000103134	inavaa		F1QAI0	
ENSDARG00000070590	ENSDART00000181226	ENSDARP00000147429	nt5c1ab		A0A2R8Q3X6	
ENSDARG00000013813	ENSDART00000145096	ENSDARP00000119410	fam219ab		A2BGS5	
ENSDARG00000020345	ENSDART00000180153	ENSDARP00000152257	clasp2		A0A2R8QJ13	
ENSDARG00000078266	ENSDART00000114814	ENSDARP00000102619	twist2		Q5XJI8	NP_001005956
ENSDARG00000012887	ENSDART00000048104	ENSDARP00000048103	znf143a		F1QFX7	NP_001007442
ENSDARG00000040482	ENSDART00000145886	ENSDARP00000119126	osbpl3b		F1R2E5	
ENSDARG00000094606	ENSDART00000131593	ENSDARP00000121487	si:zfos-364h11.2		F1R8Z6	
ENSDARG00000070590	ENSDART00000188125	ENSDARP00000157256	nt5c1ab		A0A2R8QUP8	
ENSDARG00000097505	ENSDART00000188500	ENSDARP00000145599	dnal1	Q6DHB1		
ENSDARG00000093458	ENSDART00000142175	ENSDARP00000115334	si:dkey-76d14.2		F1Q847	
ENSDARG00000071294	ENSDART00000189814	ENSDARP00000155125	tonsl		A0A2R8QLA3	
ENSDARG00000070590	ENSDART00000188424	ENSDARP00000151540	nt5c1ab		A0A2R8QAJ3	
ENSDARG00000068374	ENSDART00000139042	ENSDARP00000114270	si:ch211-132b12.7		Q1LVI5	NP_001038520
ENSDARG00000079622	ENSDART00000173636	ENSDARP00000142840	frmd5		A0A1D5NSM3	
ENSDARG00000040482	ENSDART00000191285	ENSDARP00000153514	osbpl3b		A0A2R8QKH3	
ENSDARG00000070590	ENSDART00000193156	ENSDARP00000155770	nt5c1ab		A0A2R8QKB2	
ENSDARG00000061066	ENSDART00000142958	ENSDARP00000113686	c2cd2l		A2BFN9	
ENSDARG00000045704	ENSDART00000067188	ENSDARP00000067187	dclre1c	Q5RGE5		NP_001038566
ENSDARG00000056410	ENSDART00000149927	ENSDARP00000124949	fdx1		E7F7J1	
ENSDARG00000068374	ENSDART00000113799	ENSDARP00000099316	si:ch211-132b12.7		F1RBS7	
ENSDARG00000105039	ENSDART00000177022	ENSDARP00000144612	phka1b		A0A286YBM7	
ENSDARG00000070590	ENSDART00000190102	ENSDARP00000153032	nt5c1ab		A0A2R8QKS8	
ENSDARG00000012887	ENSDART00000192442	ENSDARP00000148628	znf143a		F1QFX7	
ENSDARG00000022968	ENSDART00000149482	ENSDARP00000124192	fxr1		F8W4G8	NP_001299810
ENSDARG00000014340	ENSDART00000008920	ENSDARP00000016540	rab11al		F1RDZ1	NP_956417
ENSDARG00000079133	ENSDART00000137435	ENSDARP00000116555	si:dkey-10c21.1		F1R1I7	
ENSDARG00000095326	ENSDART00000145641	ENSDARP00000120677	si:dkey-88n24.3		Q5RI96	
ENSDARG00000067912	ENSDART00000150025	ENSDARP00000142291	MAN1C1		A0A140LGB2	
ENSDARG00000071294	ENSDART00000191577	ENSDARP00000149186	tonsl		A0A2R8Q570	
ENSDARG00000088493	ENSDART00000126995	ENSDARP00000112081	si:ch211-149k12.3		E7FGD6	
ENSDARG00000040482	ENSDART00000183267	ENSDARP00000153149	osbpl3b		A0A2R8QL19	
ENSDARG00000035184	ENSDART00000050969	ENSDARP00000050968	tmem150ab		A3QK14	NP_956805
ENSDARG00000056410	ENSDART00000078904	ENSDARP00000073363	fdx1		E7F7J1	
ENSDARG00000061066	ENSDART00000086686	ENSDARP00000081121	c2cd2l		Q08BC9	NP_001070851
ENSDARG00000088493	ENSDART00000163391	ENSDARP00000138860	si:ch211-149k12.3		A0A0R4ISL7	
ENSDARG00000061066	ENSDART00000159163	ENSDARP00000137621	c2cd2l		A2BFN9	
ENSDARG00000053205	ENSDART00000112567	ENSDARP00000103774	ppfia4		B0S6H8	NP_001093621
ENSDARG00000054683	ENSDART00000121460	ENSDARP00000107353	prdm8b		A2BG51	NP_001098575
ENSDARG00000090892	ENSDART00000173697	ENSDARP00000142877	or117-1		Q2PRE0	NP_001121860
ENSDARG00000062565	ENSDART00000153763	ENSDARP00000127900	kcnh4a		X1WCF7	
ENSDARG00000079133	ENSDART00000113435	ENSDARP00000104147	si:dkey-10c21.1		B0S6V5	
ENSDARG00000102783	ENSDART00000163048	ENSDARP00000140871	slc25a35	A3KPP4		NP_001092917
ENSDARG00000100728	ENSDART00000168157	ENSDARP00000139682	mkrn2os.2		A0A0G2L4K0	
ENSDARG00000100255	ENSDART00000171504	ENSDARP00000137272	si:ch73-29l19.1		A0A0R4IQX9	
ENSDARG00000053205	ENSDART00000181040	ENSDARP00000149891	ppfia4		A0A2R8Q9H7	
ENSDARG00000056410	ENSDART00000147450	ENSDARP00000118328	fdx1		E9QJD9	
ENSDARG00000062565	ENSDART00000175485	ENSDARP00000143994	kcnh4a		A0A142J9E8	NP_001309362
ENSDARG00000044541	ENSDART00000126542	ENSDARP00000111748	ppp1r14ba		Q0P4A9	
ENSDARG00000058133	ENSDART00000138176	ENSDARP00000116120	foxd2		B0UXI2	NP_571346
ENSDARG00000054720	ENSDART00000076968	ENSDARP00000071436	or118-1		Q2PRD9	NP_001121850
ENSDARG00000100728	ENSDART00000189415	ENSDARP00000149293	mkrn2os.2		A0A2R8QCB0	
ENSDARG00000095156	ENSDART00000141834	ENSDARP00000114165	taar20w		F1QZ22	
ENSDARG00000053205	ENSDART00000174683	ENSDARP00000144459	ppfia4		A0A286YB90	
ENSDARG00000067912	ENSDART00000097863	ENSDARP00000142320	MAN1C1		A0A140LGE1	
ENSDARG00000011515	ENSDART00000018401	ENSDARP00000016951	orai1a		E7FFU7	
ENSDARG00000017880	ENSDART00000124751	ENSDARP00000106407	kcnip3b		Q6PBP8	
ENSDARG00000095156	ENSDART00000164847	ENSDARP00000133808	taar20w		A0A0R4IEV3	
ENSDARG00000056410	ENSDART00000144430	ENSDARP00000113657	fdx1		E7F7J1	
ENSDARG00000011515	ENSDART00000164414	ENSDARP00000141158	orai1a		A0A0R4IYV8	
ENSDARG00000075158	ENSDART00000111388	ENSDARP00000101419	igdcc3		F1RAD6	
ENSDARG00000037158	ENSDART00000054026	ENSDARP00000054025	rcc1		Q6NY65	NP_998343
ENSDARG00000088084	ENSDART00000129564	ENSDARP00000108335	si:dkey-66i24.8		F1QUM9	
ENSDARG00000100255	ENSDART00000161708	ENSDARP00000134367	si:ch73-29l19.1		A0A0R4IJB6	
ENSDARG00000044541	ENSDART00000144342	ENSDARP00000121577	ppp1r14ba		Q0P4A9	
ENSDARG00000078182	ENSDART00000138072	ENSDARP00000120336	zgc:194443		B7ZDC1	
ENSDARG00000055118	ENSDART00000077436	ENSDARP00000071903	mylipb		F1QAI4	NP_001073491
ENSDARG00000029431	ENSDART00000154849	ENSDARP00000128919	si:ch211-147k10.5		X1WFB5	
ENSDARG00000042115	ENSDART00000122526	ENSDARP00000109259	tmem198a		E7EZQ2	
ENSDARG00000079286	ENSDART00000101282	ENSDARP00000092056	bcr		F1Q9E9	
ENSDARG00000029431	ENSDART00000187704	ENSDARP00000146434	si:ch211-147k10.5		A0A2R8Q1M6	
ENSDARG00000053205	ENSDART00000193980	ENSDARP00000153977	ppfia4		A0A2R8RVS3	
ENSDARG00000034941	ENSDART00000139690	ENSDARP00000120055	si:dkey-224e22.2		A2BIK1	
ENSDARG00000101126	ENSDART00000167463	ENSDARP00000138643	atad5b		A0A0R4IQJ5	
ENSDARG00000114906	ENSDART00000150613	ENSDARP00000125527	taar20r		H0WF96	
ENSDARG00000078722	ENSDART00000145122	ENSDARP00000119953	clip1a		F1R7T2	
ENSDARG00000060330	ENSDART00000131831	ENSDARP00000117614	si:ch211-284e13.4		A2BFQ2	
ENSDARG00000042115	ENSDART00000125824	ENSDARP00000104886	tmem198a		F1RBN9	
ENSDARG00000087968	ENSDART00000155410	ENSDARP00000127584	or122-2		X1WBJ3	NP_571205
ENSDARG00000034941	ENSDART00000132775	ENSDARP00000120223	si:dkey-224e22.2		A2BIK2	
ENSDARG00000078182	ENSDART00000074953	ENSDARP00000069439	zgc:194443		B3DJX9	NP_001124087
ENSDARG00000056181	ENSDART00000017229	ENSDARP00000017613	ncam1a		B3DH85	NP_571277
ENSDARG00000053021	ENSDART00000149549	ENSDARP00000125086	grsf1		F8W5I2	
ENSDARG00000091851	ENSDART00000104505	ENSDARP00000095278	tsen2		F1QLQ4	NP_001070119
ENSDARG00000022418	ENSDART00000034004	ENSDARP00000037156	faf1		B0UXY9	NP_998138
ENSDARG00000096380	ENSDART00000151181	ENSDARP00000125973	defbl2		I3ISS9	NP_001075023
ENSDARG00000034941	ENSDART00000187468	ENSDARP00000150017	si:dkey-224e22.2		A2BIK1	
ENSDARG00000079286	ENSDART00000191864	ENSDARP00000147366	bcr		A0A2R8Q802	
ENSDARG00000110514	ENSDART00000132906	ENSDARP00000113915	taar20q		F1QX97	
ENSDARG00000017880	ENSDART00000131361	ENSDARP00000119344	kcnip3b		E9QF94	
ENSDARG00000105228	ENSDART00000167352	ENSDARP00000137319	tradv41.0		A0A0R4IMD6	
ENSDARG00000101126	ENSDART00000158850	ENSDARP00000138711	atad5b		A0A0R4IQL1	
ENSDARG00000053205	ENSDART00000170521	ENSDARP00000134349	ppfia4		A0A0R4IGV2	
ENSDARG00000056181	ENSDART00000156658	ENSDARP00000128320	ncam1a		X1WDM1	
ENSDARG00000002172	ENSDART00000074125	ENSDARP00000068614	aplnra	Q7SZP9		NP_001068573
ENSDARG00000029179	ENSDART00000043341	ENSDARP00000043340	foxd1		A2CE80	NP_998078
ENSDARG00000101126	ENSDART00000169599	ENSDARP00000132410	atad5b		A0A0R4IG86	NP_001076298
ENSDARG00000078722	ENSDART00000114783	ENSDARP00000099513	clip1a		E7F2X0	
ENSDARG00000033170	ENSDART00000048632	ENSDARP00000048631	sult2st1		F1QBS7	NP_944596
ENSDARG00000056181	ENSDART00000157454	ENSDARP00000130606	ncam1a		A0A0R4IAW3	
ENSDARG00000044541	ENSDART00000065398	ENSDARP00000065397	ppp1r14ba		Q0P4A9	NP_001039318
ENSDARG00000110514	ENSDART00000157598	ENSDARP00000135026	taar20q		A0A0R4II90	
ENSDARG00000017880	ENSDART00000166540	ENSDARP00000130174	kcnip3b		A0A0R4IBJ8	NP_957076
ENSDARG00000071361	ENSDART00000142267	ENSDARP00000121020	si:ch211-197g15.10		F1R3U7	
ENSDARG00000073883	ENSDART00000110567	ENSDARP00000104134	clstn3		E9QCL6	
ENSDARG00000033170	ENSDART00000106659	ENSDARP00000097437	sult2st1		E7F734	
ENSDARG00000017880	ENSDART00000064581	ENSDARP00000064580	kcnip3b		E7FDK3	
ENSDARG00000016139	ENSDART00000011583	ENSDARP00000024495	mkks		F1QCQ8	NP_956459
ENSDARG00000073883	ENSDART00000142574	ENSDARP00000120261	clstn3		F1QD83	
ENSDARG00000071361	ENSDART00000139658	ENSDARP00000121352	si:ch211-197g15.10		F1R945	NP_001122156
ENSDARG00000094725	ENSDART00000135428	ENSDARP00000119939	si:ch211-284e13.5		F1R7V0	NP_001313506
ENSDARG00000016139	ENSDART00000181927	ENSDARP00000151870	mkks		F1QCQ8	
ENSDARG00000115923	ENSDART00000147540	ENSDARP00000122547	tlr20.1		F1QW61	
ENSDARG00000073883	ENSDART00000155935	ENSDARP00000128441	clstn3		X1WDZ1	
ENSDARG00000096522	ENSDART00000152508	ENSDARP00000126841	si:ch211-176g6.1		R4GEC8	
ENSDARG00000035137	ENSDART00000050885	ENSDARP00000050884	ehd2a		E9QGV7	
ENSDARG00000088816	ENSDART00000129193	ENSDARP00000107884	trabd2b	E7F4V6		NP_001257406
ENSDARG00000004979	ENSDART00000006990	ENSDARP00000027516	elovl5		Q8AX86	NP_956747
ENSDARG00000005799	ENSDART00000137567	ENSDARP00000117450	smim14		F1QNR0	
ENSDARG00000088701	ENSDART00000134134	ENSDARP00000123133	tlr20.2		F1QFI1	
ENSDARG00000024276	ENSDART00000148886	ENSDARP00000123850	pcbp4		F8W4X8	
ENSDARG00000099247	ENSDART00000169405	ENSDARP00000132835	si:dkey-68o6.5		A0A0R4ICN1	
ENSDARG00000052376	ENSDART00000074221	ENSDARP00000068710	b3gnt2a		Q8UWM3	NP_998005
ENSDARG00000078386	ENSDART00000160567	ENSDARP00000140613	dync1i2a		A0A0R4IU59	
ENSDARG00000088701	ENSDART00000163804	ENSDARP00000135462	tlr20.2		B3DKB1	
ENSDARG00000100548	ENSDART00000168636	ENSDARP00000141794	tefm	Q0P4D6		NP_001073495
ENSDARG00000088701	ENSDART00000124265	ENSDARP00000108970	tlr20.2		F1QRG0	NP_001170914
ENSDARG00000004979	ENSDART00000172535	ENSDARP00000139643	elovl5		A0A0R4IW09	
ENSDARG00000095914	ENSDART00000149369	ENSDARP00000139331	si:dkey-209n16.2		A0A0R4ISX4	
ENSDARG00000078386	ENSDART00000161216	ENSDARP00000133144	dync1i2a		A0A0R4IHQ1	
ENSDARG00000060900	ENSDART00000086287	ENSDARP00000080722	znf362a		A0JMM0	NP_001071201
ENSDARG00000092473	ENSDART00000146234	ENSDARP00000122568	coa8		B8A5M9	NP_001139091
ENSDARG00000093699	ENSDART00000142219	ENSDARP00000117072	si:ch73-27e22.4		E9QIL8	
ENSDARG00000013838	ENSDART00000139135	ENSDARP00000121392	sulf2b		F1R6U9	
ENSDARG00000077399	ENSDART00000111213	ENSDARP00000099005	ubash3bb		A0A0B4J1A8	NP_001122227
ENSDARG00000114057	ENSDART00000060337	ENSDARP00000060336	tlr20.3		F1R8U7	
ENSDARG00000055970	ENSDART00000131925	ENSDARP00000112806	zgc:136971		A9C3Q9	
ENSDARG00000093699	ENSDART00000059473	ENSDARP00000059472	si:ch73-27e22.4		F1QSS5	
ENSDARG00000004979	ENSDART00000168595	ENSDARP00000135666	elovl5		A0A0R4IJ47	
ENSDARG00000055970	ENSDART00000138725	ENSDARP00000121322	zgc:136971		E9QBW5	
ENSDARG00000013838	ENSDART00000143635	ENSDARP00000122304	sulf2b		E9QHA8	
ENSDARG00000078386	ENSDART00000179022	ENSDARP00000144159	dync1i2a		A0A286YAG4	
ENSDARG00000053021	ENSDART00000149868	ENSDARP00000124123	grsf1		F8W4V6	NP_001039317
ENSDARG00000059701	ENSDART00000155969	ENSDARP00000128537	flii		X1WE86	NP_001244075
ENSDARG00000026865	ENSDART00000033248	ENSDARP00000029876	fam107b		Q1LYA0	NP_001315120
ENSDARG00000018149	ENSDART00000067446	ENSDARP00000067445	slc38a4		Q5SPB0	NP_001005944
ENSDARG00000013838	ENSDART00000131649	ENSDARP00000119381	sulf2b		F1R4H9	
ENSDARG00000114718	ENSDART00000137644	ENSDARP00000115524	taar20p		F1Q922	
ENSDARG00000031203	ENSDART00000100788	ENSDARP00000091561	commd1		B8A6D0	
ENSDARG00000091667	ENSDART00000112192	ENSDARP00000101251	si:dkey-234i14.3		E7F9K6	
ENSDARG00000005799	ENSDART00000008201	ENSDARP00000022551	smim14		Q6NVI5	NP_991165
ENSDARG00000001354	ENSDART00000143577	ENSDARP00000117202	slc6a22.2		F1Q5E6	
ENSDARG00000007496	ENSDART00000009196	ENSDARP00000021768	ufl1		F1Q9C7	NP_956900
ENSDARG00000097871	ENSDART00000156304	ENSDARP00000128942	si:ch1073-145m9.1		X1WFD8	
ENSDARG00000078386	ENSDART00000007756	ENSDARP00000009095	dync1i2a		E7F6H7	
ENSDARG00000093349	ENSDART00000146841	ENSDARP00000116817	si:ch211-141e20.2		B0S7G9	
ENSDARG00000114718	ENSDART00000168190	ENSDARP00000136010	taar20p		A0A0R4IMH8	
ENSDARG00000018149	ENSDART00000150198	ENSDARP00000124385	slc38a4		F8W3J7	
ENSDARG00000011376	ENSDART00000133241	ENSDARP00000121118	dnase1l4.2		E9QED9	
ENSDARG00000031203	ENSDART00000162025	ENSDARP00000136450	commd1		B8A6D0	NP_001038730
ENSDARG00000093349	ENSDART00000166780	ENSDARP00000129914	si:ch211-141e20.2		A0A0R4IA85	
ENSDARG00000001354	ENSDART00000191395	ENSDARP00000154958	slc6a22.2		A0A2R8QKW4	NP_001116233
ENSDARG00000078386	ENSDART00000164878	ENSDARP00000135779	dync1i2a		A0A0R4IPR1	NP_001070135
ENSDARG00000026865	ENSDART00000136992	ENSDARP00000122627	fam107b		Q1LY98	
ENSDARG00000078386	ENSDART00000182108	ENSDARP00000150754	dync1i2a		A0A286YAG4	
ENSDARG00000015176	ENSDART00000132280	ENSDARP00000118145	ror1		F1QKB5	
ENSDARG00000013838	ENSDART00000035865	ENSDARP00000036209	sulf2b		F1QEE9	NP_001003833
ENSDARG00000019834	ENSDART00000105322	ENSDARP00000096094	edrf1		E7F5M5	
ENSDARG00000015176	ENSDART00000159400	ENSDARP00000135258	ror1		A0A0R4IMU5	
ENSDARG00000044776	ENSDART00000146717	ENSDARP00000119520	clic3		Q6P5J7	NP_955818
ENSDARG00000041108	ENSDART00000060245	ENSDARP00000060244	ctsh		F1R4G6	NP_997853
ENSDARG00000093748	ENSDART00000144676	ENSDARP00000125424	si:ch211-217k17.11		H0WEZ4	
ENSDARG00000036061	ENSDART00000052349	ENSDARP00000052348	ogfod1		F1QTC6	NP_955983
ENSDARG00000035322	ENSDART00000137438	ENSDARP00000114580	myh7bb		E9QF07	
ENSDARG00000021250	ENSDART00000131886	ENSDARP00000142062	slc25a48		A0A140LFN9	
ENSDARG00000096307	ENSDART00000151012	ENSDARP00000125683	cacna1ib		I3IS19	
ENSDARG00000098475	ENSDART00000168975	ENSDARP00000130681	arr3b		A0A0R4ID52	
ENSDARG00000019834	ENSDART00000185519	ENSDARP00000146470	edrf1		A0A0R4IK17	
ENSDARG00000102445	ENSDART00000162331	ENSDARP00000139443	si:dkey-22o22.2		A0A0R4IVM3	
ENSDARG00000035322	ENSDART00000025057	ENSDARP00000025782	myh7bb		E7F5L1	
ENSDARG00000040505	ENSDART00000132751	ENSDARP00000117379	yif1b		F6NV51	
ENSDARG00000096307	ENSDART00000171374	ENSDARP00000139492	cacna1ib		A0A0R4IVV4	
ENSDARG00000026865	ENSDART00000114024	ENSDARP00000101290	fam107b		Q7ZV51	NP_938186
ENSDARG00000024276	ENSDART00000148681	ENSDARP00000124370	pcbp4		A0A0J9YJ03	
ENSDARG00000102445	ENSDART00000163380	ENSDARP00000136786	si:dkey-22o22.2		A0A0R4IM59	
ENSDARG00000054222	ENSDART00000076386	ENSDARP00000070860	fbxl8		F1QN14	NP_001032499
ENSDARG00000110670	ENSDART00000164517	ENSDARP00000139257	znf1092		H0WED9	
ENSDARG00000040505	ENSDART00000142004	ENSDARP00000116303	yif1b		B8JMB5	
ENSDARG00000011825	ENSDART00000025366	ENSDARP00000014968	cetn3		F1QTS7	NP_001018335
ENSDARG00000005690	ENSDART00000152666	ENSDARP00000126635	slc25a23a		R4GDS9	
ENSDARG00000040505	ENSDART00000059285	ENSDARP00000059284	yif1b		B8JMB4	NP_001007335
ENSDARG00000074852	ENSDART00000153135	ENSDARP00000127409	myo15b		U3JAY7	
ENSDARG00000021442	ENSDART00000002279	ENSDARP00000006449	cdh11		B3DGG4	
ENSDARG00000079144	ENSDART00000114318	ENSDARP00000097551	bcl2l11		B8JK68	NP_001129263
ENSDARG00000021442	ENSDART00000179758	ENSDARP00000153918	cdh11		B3DGG4	NP_571289
ENSDARG00000011825	ENSDART00000189277	ENSDARP00000144776	cetn3		A0A2R8Q249	
ENSDARG00000100663	ENSDART00000174081	ENSDARP00000143062	or120-1		A0A1L1QZE3	
ENSDARG00000021442	ENSDART00000174592	ENSDARP00000143868	cdh11		B3DGG4	
ENSDARG00000071238	ENSDART00000056426	ENSDARP00000056425	ftr58		E7F4P5	
ENSDARG00000100826	ENSDART00000157498	ENSDARP00000137924	hif1al		A0A0R4IRI4	
ENSDARG00000014817	ENSDART00000002624	ENSDARP00000025538	ranbp1		Q6NWK3	NP_997931
ENSDARG00000028131	ENSDART00000034865	ENSDARP00000029466	hccsa.1		F1QPK2	NP_001002498
ENSDARG00000035564	ENSDART00000144560	ENSDARP00000113375	dgcr8		A2BEG3	NP_001116221
ENSDARG00000070440	ENSDART00000155062	ENSDARP00000129024	atp6v1c2		X1WFM0	
ENSDARG00000024276	ENSDART00000137945	ENSDARP00000118901	pcbp4		F1Q8M8	
ENSDARG00000088967	ENSDART00000156450	ENSDARP00000129294	wnk4b		X1WGD9	
ENSDARG00000077465	ENSDART00000111278	ENSDARP00000101400	sorcs2		E7FD83	
ENSDARG00000021442	ENSDART00000183602	ENSDARP00000151942	cdh11		B3DGG4	
ENSDARG00000056561	ENSDART00000079068	ENSDARP00000073523	asb11		Q70X92	NP_999957
ENSDARG00000088967	ENSDART00000190921	ENSDARP00000154939	wnk4b		A0A2R8QPF3	
ENSDARG00000098475	ENSDART00000158077	ENSDARP00000141732	arr3b		Q6PBM9	NP_957086
ENSDARG00000070440	ENSDART00000103374	ENSDARP00000094151	atp6v1c2		F1QPC9	
ENSDARG00000021250	ENSDART00000040955	ENSDARP00000040954	slc25a48	Q6DHS9		NP_001002367
ENSDARG00000098666	ENSDART00000163408	ENSDARP00000134026	si:dkey-93h22.8		A0A0R4IHA5	NP_001296721
ENSDARG00000024276	ENSDART00000104693	ENSDARP00000095464	pcbp4		Q7SZN9	NP_998282
ENSDARG00000101977	ENSDART00000167124	ENSDARP00000131144	si:ch211-209n20.59		A0A0R4IED5	
ENSDARG00000077465	ENSDART00000190050	ENSDARP00000149431	sorcs2		A0A2R8Q8J9	
ENSDARG00000052827	ENSDART00000154562	ENSDARP00000127896	top3a		X1WCF3	
ENSDARG00000087057	ENSDART00000133734	ENSDARP00000123452	ftr36		B0S648	
ENSDARG00000024847	ENSDART00000029314	ENSDARP00000031878	col5a2b		E7FE47	
ENSDARG00000101791	ENSDART00000162824	ENSDARP00000132149	kyat3		A0A0R4IEP7	
ENSDARG00000103530	ENSDART00000164998	ENSDARP00000138477	zgc:113102		Q5CZM2	
ENSDARG00000098475	ENSDART00000158888	ENSDARP00000135786	arr3b		A0A0R4IMS8	
ENSDARG00000010823	ENSDART00000016793	ENSDARP00000009876	memo1		A9JTC4	NP_956088
ENSDARG00000105528	ENSDART00000173562	ENSDARP00000142780	si:dkey-86l18.10		A0A1D5NSG5	
ENSDARG00000088967	ENSDART00000123054	ENSDARP00000112001	wnk4b		E7FH51	
ENSDARG00000028131	ENSDART00000145974	ENSDARP00000117237	hccsa.1		F1QPK2	
ENSDARG00000101791	ENSDART00000163490	ENSDARP00000141285	kyat3		A0A0R4IXI3	
ENSDARG00000069100	ENSDART00000100283	ENSDARP00000091056	aldh9a1a.1	Q7ZVB2	B0S7W4	
ENSDARG00000092668	ENSDART00000142656	ENSDARP00000116693	tlr20.3		F1R128	
ENSDARG00000105671	ENSDART00000174345	ENSDARP00000143179	or113-1		A0A1L1QZQ3	NP_001124274
ENSDARG00000046013	ENSDART00000067647	ENSDARP00000067646	rasl11a	A1DZY4		NP_001017840
ENSDARG00000110745	ENSDART00000168884	ENSDARP00000130955	znf994		H0WEW4	
ENSDARG00000021255	ENSDART00000142245	ENSDARP00000122931	arhgap22		F1QWL8	
ENSDARG00000028131	ENSDART00000191478	ENSDARP00000147404	hccsa.1		F1QPK2	
ENSDARG00000077263	ENSDART00000140146	ENSDARP00000121527	si:ch73-27e22.3		E9QFP6	
ENSDARG00000092668	ENSDART00000167366	ENSDARP00000136683	tlr20.3		A0A0R4IQ68	
ENSDARG00000069100	ENSDART00000131322	ENSDARP00000120812	aldh9a1a.1		B0S7W3	
ENSDARG00000062135	ENSDART00000147030	ENSDARP00000118002	sytl5		E9QGU6	
ENSDARG00000021255	ENSDART00000014922	ENSDARP00000012969	arhgap22		E7FCP3	
ENSDARG00000103787	ENSDART00000163788	ENSDARP00000131003	chd1		A0A0R4IAE4	
ENSDARG00000055970	ENSDART00000078369	ENSDARP00000072831	zgc:136971		A9C3Q8	NP_001035437
ENSDARG00000054719	ENSDART00000076967	ENSDARP00000071435	or118-3		Q2PRD8	NP_001121889
ENSDARG00000069100	ENSDART00000137838	ENSDARP00000118280	aldh9a1a.1	Q7ZVB2	B0S7W4	NP_958879
ENSDARG00000011376	ENSDART00000019854	ENSDARP00000012226	dnase1l4.2		Q6P4U8	NP_957163
ENSDARG00000069100	ENSDART00000171771	ENSDARP00000134258	aldh9a1a.1	Q7ZVB2	A0A0R4IJU2	
ENSDARG00000069100	ENSDART00000171771	ENSDARP00000134258	aldh9a1a.1	Q7ZVB2	B0S7W4	
ENSDARG00000070107	ENSDART00000102620	ENSDARP00000093395	six7		O93282	NP_571429
ENSDARG00000039892	ENSDART00000138831	ENSDARP00000112961	gnpnat1		Q4VBJ4	NP_001019545
ENSDARG00000098923	ENSDART00000158765	ENSDARP00000136880	zgc:173577		A7MCA4	NP_001098597
ENSDARG00000101791	ENSDART00000157790	ENSDARP00000135662	kyat3		A0A0R4IJ00	NP_956638
ENSDARG00000103787	ENSDART00000171833	ENSDARP00000130398	chd1		A0A0R4IC05	NP_001121770
ENSDARG00000079470	ENSDART00000103070	ENSDARP00000093844	cdk17		Q5RHX9	NP_001188286
ENSDARG00000039067	ENSDART00000148402	ENSDARP00000124451	srd5a2b		F8W397	NP_001017693
ENSDARG00000097456	ENSDART00000154966	ENSDARP00000128959	coa3b		X1WFF5	NP_001191179
ENSDARG00000062707	ENSDART00000147275	ENSDARP00000120778	plat		F1QB78	
ENSDARG00000035694	ENSDART00000145710	ENSDARP00000115212	stm		A5WW59	
ENSDARG00000062135	ENSDART00000131683	ENSDARP00000121754	sytl5		F1R3K5	
ENSDARG00000059816	ENSDART00000083572	ENSDARP00000078007	zgc:136864	Q24JV4		NP_001035133
ENSDARG00000052638	ENSDART00000074534	ENSDARP00000069022	fam210b		F1QMF2	NP_001028923
ENSDARG00000105528	ENSDART00000173568	ENSDARP00000142743	si:dkey-86l18.10		A0A1D5NSD0	
ENSDARG00000105711	ENSDART00000167567	ENSDARP00000131516	or113-2		A0A0G2KGT1	NP_001124289
