Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name	RefSeq peptide ID
WBGene00011004	R04B5.6.1	R04B5.6.1	179404		Q21703	R04B5.6	NP_505590	
WBGene00011005	R04B5.7.1	R04B5.7.1	187568		Q21704	R04B5.7	NP_505592	
WBGene00011006	R04B5.9.1	R04B5.9.1	187570	Q21706		ugt-47	NP_505595	
WBGene00011008	R04B5.11.1	R04B5.11.1	187572		Q21708	R04B5.11	NP_505593	
WBGene00011009	R04D3.1.1	R04D3.1.1	187573		G5ED86	cyp-14A4	NP_510207	
WBGene00011010	R04D3.2.1	R04D3.2.1	181451		Q21712	R04D3.2	NP_510208	
WBGene00011011	R04D3.3.1	R04D3.3.1	181453		Q21713	R04D3.3	NP_510210	
WBGene00011012	R04D3.4.1	R04D3.4.1	181452		Q21711	R04D3.4	NP_510209	
WBGene00011013	R04D3.10.1	R04D3.10.1	187578		G5EDU5	srxa-8	NP_510216	
WBGene00011014	R04F11.1.1	R04F11.1.1	187592		Q21731	hpo-30	NP_506087	
WBGene00011015	R04F11.2.1	R04F11.2.1	179690		Q21732	R04F11.2	NP_001369946	
WBGene00011015	R04F11.2.2	R04F11.2.2	179690		Q21732	R04F11.2	NP_001369946	
WBGene00011015	R04F11.2.3	R04F11.2.3	179690		Q21732	R04F11.2	NP_001369946	
WBGene00011016	R04F11.3.1	R04F11.3.1	179688		Q21730	R04F11.3	NP_506088	
WBGene00011017	R04F11.5.1	R04F11.5.1	179689		Q8WQD7	R04F11.5	NP_506089	
WBGene00011018	R05A10.1.1	R05A10.1.1	178372		H2L2J0	R05A10.1	NP_001255794	
WBGene00011019	R05A10.2.1	R05A10.2.1	187594		O45698	R05A10.2	NP_502720	
WBGene00011020	R05A10.3.1	R05A10.3.1	178371		O45701	R05A10.3	NP_502719	
WBGene00011021	R05A10.4.1	R05A10.4.1	187595	O45700		R05A10.4	NP_502718	
WBGene00011023	R05A10.6.1	R05A10.6.1	178370		O45703	R05A10.6	NP_502716	
WBGene00011024	R05A10.7.1	R05A10.7.1	187597		O45704	R05A10.7	NP_502715	
WBGene00011025	R05A10.8.1	R05A10.8.1	187598		O45705	R05A10.8	NP_502714	
WBGene00011026	R05D7.1.1	R05D7.1.1	187603		Q9XVK8	R05D7.1	NP_493074	
WBGene00011026	R05D7.1.2	R05D7.1.2	187603		Q9XVK8	R05D7.1	NP_493074	
WBGene00011027	R05D7.2.1	R05D7.2.1	187604		O45706	R05D7.2	NP_493075	
WBGene00011028	R05D7.3a.1	R05D7.3a.1	173095		J7RNM1	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3a.2	R05D7.3a.2	173095		J7RNM1	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3a.3	R05D7.3a.3	173095		J7RNM1	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3a.4	R05D7.3a.4	173095		J7RNM1	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3a.5	R05D7.3a.5	173095		J7RNM1	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3a.6	R05D7.3a.6	173095		J7RNM1	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3b.1	R05D7.3b.1	173095		J7S160	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3c.1	R05D7.3c.1	173095		J7SF94	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3d.1	R05D7.3d.1	173095		J7SA63	R05D7.3	NP_001263530	
WBGene00011028	R05D7.3e.1	R05D7.3e.1	173095		J7SEZ9	R05D7.3	NP_001263530	
WBGene00011029	R05D7.4.1	R05D7.4.1	173096		O45707	abhd-11.2	NP_493077	
WBGene00011030	R05D7.5a.1	R05D7.5a.1	173097		O45708	nsph-1.2	NP_001333548	
WBGene00011030	R05D7.5b.1	R05D7.5b.1	173097		A0A1D3PCK8	nsph-1.2	NP_001333548	
WBGene00011030	R05D7.5c.1	R05D7.5c.1	173097		A0A1D3PDE4	nsph-1.2	NP_001333548	
WBGene00011032	R05D11.4.1	R05D11.4.1	172651		Q21736	ddx-52	NP_492326	
WBGene00011033	R05D11.5.1	R05D11.5.1	172649		Q21737	tmem-208	NP_492323	
WBGene00011034	R05D11.6.1	R05D11.6.1	187613	Q21738		paxt-1	NP_001379143	
WBGene00011035	R05D11.7.1	R05D11.7.1	172652		Q21739	snrp-27	NP_001369953	
WBGene00011036	R05D11.8.1	R05D11.8.1	172653		Q21740	edc-3	NP_492328	
WBGene00011037	R05D11.9.1	R05D11.9.1	172650		Q95ZR2	R05D11.9	NP_492324	
WBGene00011038	R05H5.3.1	R05H5.3.1	174582		Q21763	R05H5.3	NP_496200	
WBGene00011039	R05H5.4.1	R05H5.4.1	174581		Q21764	R05H5.4	NP_496201	
WBGene00011040	R05H5.5.1	R05H5.5.1	187628		Q21765	arv-1	NP_001369870	
WBGene00011041	R05H5.7.1	R05H5.7.1	187629		Q21766	R05H5.7	NP_496198	
WBGene00011042	R05H10.1.1	R05H10.1.1	175144		O62324	R05H10.1	NP_497076	
WBGene00011042	R05H10.1.2	R05H10.1.2	175144		O62324	R05H10.1	NP_497076	
WBGene00011042	R05H10.1.3	R05H10.1.3	175144		O62324	R05H10.1	NP_497076	
WBGene00011043	R05H10.2.1	R05H10.2.1	175145		O62325	rbm-28	NP_497077	
WBGene00011044	R05H10.3a.1	R05H10.3a.1	175148		G5EDL4	R05H10.3	NP_001022270	
WBGene00011044	R05H10.3b.1	R05H10.3b.1	175148		G5EDV8	R05H10.3	NP_001022270	
WBGene00011045	R05H10.5a.1	R05H10.5a.1	187630	O62327		gpx-2	NP_001368229	
WBGene00011045	R05H10.5b.1	R05H10.5b.1	187630		U4PB05	gpx-2	NP_001368229	
WBGene00011046	R05H10.7.1	R05H10.7.1	3565038		Q7YTM1	R05H10.7	NP_001022271	
WBGene00011047	R06A4.2.1	R06A4.2.1	175093		O62329	tebp-1	NP_496986	
WBGene00011049	R06A4.6.1	R06A4.6.1	175095		O62331	sdz-26	NP_496991	
WBGene00011050	R06A4.8.1	R06A4.8.1	175091		O62334	agl-1	NP_496984	
WBGene00011050	R06A4.8.2	R06A4.8.2	175091		O62334	agl-1	NP_496984	
WBGene00011051	R06A4.9a.1	R06A4.9a.1	175092	U4PCM1		pfs-2	NP_001379014	
WBGene00011051	R06A4.9b.1	R06A4.9b.1	175092	U4PCM1		pfs-2	NP_001379014	
WBGene00011051	R06A4.9c.1	R06A4.9c.1	175092	U4PCM1		pfs-2	NP_001379014	
WBGene00011052	R06B9.1.1	R06B9.1.1	187635		O17981	arrd-11	NP_496883	
WBGene00011053	R06B9.2a.1	R06B9.2a.1	187636		A0A131MBN2	arrd-12	NP_001309576	
WBGene00011053	R06B9.2b.1	R06B9.2b.1	187636		A0A131MCQ1	arrd-12	NP_001309576	
WBGene00011054	R06B9.3.1	R06B9.3.1	175022		O17982	arrd-13	NP_496882	
WBGene00011054	R06B9.3.2	R06B9.3.2	175022		O17982	arrd-13	NP_496882	
WBGene00011055	R06B9.4.1	R06B9.4.1	175021		O17983	arrd-14	NP_496881	
WBGene00011056	R06B9.5.1	R06B9.5.1	175019		Q9U397	R06B9.5	NP_496880	
WBGene00011058	R06C1.2.1	R06C1.2.1	173075		O62336	fdps-1	NP_493027	
WBGene00011059	R06C1.4.1	R06C1.4.1	173076		O62337	R06C1.4	NP_493029	
WBGene00011060	R06C1.6.1	R06C1.6.1	173077		G5ED85	R06C1.6	NP_493030	
WBGene00011061	R06C7.1.1	R06C7.1.1	172463	Q21770		wago-1	NP_492045	
WBGene00011062	R06C7.2.1	R06C7.2.1	187640		Q21772	R06C7.2	NP_492044	
WBGene00011063	R06C7.4.1	R06C7.4.1	172465	Q21771		cpg-3	NP_492047	
WBGene00011063	R06C7.4.2	R06C7.4.2	172465	Q21771		cpg-3	NP_492047	
WBGene00011064	R06C7.5a.1	R06C7.5a.1	172466	Q21774		adsl-1	NP_001367034	
WBGene00011064	R06C7.5b.1	R06C7.5b.1	172466	Q21774		adsl-1	NP_001367034	
WBGene00011065	R06C7.6.1	R06C7.6.1	187641	Q21775		R06C7.6	NP_492048	
WBGene00011066	R06C7.9a.1	R06C7.9a.1	172470		Q21777	ztf-15	NP_001122502	
WBGene00011066	R06C7.9b.1	R06C7.9b.1	172470		B1Q259	ztf-15	NP_001122502	
WBGene00011067	R06F6.2.1	R06F6.2.1	174661	Q09600		vps-11	NP_496322	
WBGene00011068	R06F6.4.1	R06F6.4.1	174662	Q09415		set-14	NP_496323	
WBGene00011069	R06F6.6.1	R06F6.6.1	187642	Q09602		ceh-62	NP_496326	
WBGene00011070	R06F6.7.1	R06F6.7.1	187643	Q09416		msrp-7	NP_496327	
WBGene00011071	R06F6.8a.1	R06F6.8a.1	174664	Q09417		R06F6.8	NP_496328	
WBGene00011071	R06F6.8b.1	R06F6.8b.1	174664	Q09417		R06F6.8	NP_496328	
WBGene00011072	R06F6.11.1	R06F6.11.1	174660	Q09418		tag-209	NP_496321	
WBGene00011073	R07A4.2.1	R07A4.2.1	259723		Q21780	R07A4.2	NP_509796	
WBGene00011074	R07A4.3.1	R07A4.3.1	181270		Q21781	R07A4.3	NP_509798	
WBGene00011074	R07A4.3.2	R07A4.3.2	181270		Q21781	R07A4.3	NP_509798	
WBGene00011075	R07A4.4.1	R07A4.4.1	187644		Q21782	R07A4.4	NP_509797	
WBGene00011076	R07B1.3.1	R07B1.3.1	181200	Q09606		scav-5	NP_509651	
WBGene00011077	R07B1.5.1	R07B1.5.1	187646	Q09419		R07B1.5	NP_001361817	
WBGene00011077	R07B1.5.2	R07B1.5.2	187646	Q09419		R07B1.5	NP_001361817	
WBGene00011077	R07B1.5.3	R07B1.5.3	187646	Q09419		R07B1.5	NP_001361817	
WBGene00011078	R07B1.6a.1	R07B1.6a.1	187647	Q09420		R07B1.6	NP_509654	
WBGene00011079	R07B1.7.1	R07B1.7.1	187648	Q09421		R07B1.7	NP_509655	
WBGene00011081	R07B1.9.1	R07B1.9.1	181201	Q09609		R07B1.9	NP_509657	
WBGene00011082	R07B1.11.1	R07B1.11.1	3565952		Q7YWU6	R07B1.11	NP_001024836	
WBGene00011083	R07B1.12.1	R07B1.12.1	3565633		G5EBF0	glo-1	NP_001024837	
WBGene00011084	R07B5.5.1	R07B5.5.1	187652		Q21786	srsx-21	NP_505539	
WBGene00011087	R07B7.2a.1	R07B7.2a.1	179654		G5EBX2	R07B7.2	NP_001360522	
WBGene00011087	R07B7.2b.1	R07B7.2b.1	179654		G5EF98	R07B7.2	NP_001360522	
WBGene00011087	R07B7.2c.1	R07B7.2c.1	179654		A0A486WXC9	R07B7.2	NP_001360522	
WBGene00011087	R07B7.2d.1	R07B7.2d.1	179654		A0A486WYB4	R07B7.2	NP_001360522	
WBGene00011088	R07B7.4a.1	R07B7.4a.1	187655		Q21794	kmo-2	NP_001129902	
WBGene00011088	R07B7.4a.2	R07B7.4a.2	187655		Q21794	kmo-2	NP_001129902	
WBGene00011088	R07B7.4b.1	R07B7.4b.1	187655		B5BM30	kmo-2	NP_001129902	
WBGene00011089	R07B7.5.1	R07B7.5.1	179657	Q21795		kmo-1	NP_506025	
WBGene00011090	R07B7.6a.1	R07B7.6a.1	179658		Q21796	R07B7.6	NP_001256400	
WBGene00011090	R07B7.6b.1	R07B7.6b.1	179658		I2HA85	R07B7.6	NP_001256400	
WBGene00011092	R07B7.8.1	R07B7.8.1	187657		Q21799	R07B7.8	NP_506029	
WBGene00011092	R07B7.8.2	R07B7.8.2	187657		Q21799	R07B7.8	NP_506029	
WBGene00011093	R07B7.9a.1	R07B7.9a.1	179659		Q21798	R07B7.9	NP_001122986	
WBGene00011093	R07B7.9b.1	R07B7.9b.1	179659		A5JYU3	R07B7.9	NP_001122986	
WBGene00011094	R07B7.10.1	R07B7.10.1	187658		Q21800	R07B7.10	NP_506030	
WBGene00011095	R07B7.11.1	R07B7.11.1	179660		Q21801	gana-1	NP_506031	
WBGene00011096	R07B7.12a.1	R07B7.12a.1	187659	Q21802		R07B7.12	NP_001122985	
WBGene00011096	R07B7.12b.1	R07B7.12b.1	187659		B2D6N1	R07B7.12	NP_001122985	
WBGene00011097	R07B7.13a.1	R07B7.13a.1	187660		Q21803	nhr-206	NP_001294679	
WBGene00011097	R07B7.13b.1	R07B7.13b.1	187660		N1NTC6	nhr-206	NP_001294679	
WBGene00011098	R07B7.14.1	R07B7.14.1	187661		Q21804	nhr-207	NP_506035	
WBGene00011099	R07B7.15.1	R07B7.15.1	187662		Q21805	nhr-208	NP_506034	
WBGene00011100	R07B7.16.1	R07B7.16.1	187663		Q21806	nhr-209	NP_506036	
WBGene00011101	R07D5.2.1	R07D5.2.1	184224		G5EBW9	R07D5.2	NP_510514	
WBGene00011102	R07E3.1a.1	R07E3.1a.1	181242		Q21810	R07E3.1	NP_001041281	
WBGene00011102	R07E3.1b.1	R07E3.1b.1	181242		Q2L6U9	R07E3.1	NP_001041281	
WBGene00011103	R07E3.2.1	R07E3.2.1	187676		Q21814	R07E3.2	NP_509735	
WBGene00011104	R07E3.3a.1	R07E3.3a.1	187677	Q21808		cut-5	NP_001257099	
WBGene00011104	R07E3.3b.1	R07E3.3b.1	187677	Q21808		cut-5	NP_001257099	
WBGene00011105	R07E3.4.1	R07E3.4.1	187678		Q21809	R07E3.4	NP_509733	
WBGene00011105	R07E3.4.2	R07E3.4.2	187678		Q21809	R07E3.4	NP_509733	
WBGene00011106	R07E3.5a.1	R07E3.5a.1	181241		Q21812	acl-5	NP_001041283	
WBGene00011106	R07E3.5b.1	R07E3.5b.1	181241		Q1ZXU8	acl-5	NP_001041283	
WBGene00011107	R07E3.6.1	R07E3.6.1	181240		Q21811	R07E3.6	NP_509731	
WBGene00011108	R07E3.7.1	R07E3.7.1	187679		Q21813	R07E3.7	NP_509737	
WBGene00011108	R07E3.7.2	R07E3.7.2	187679		Q21813	R07E3.7	NP_509737	
WBGene00011109	R07E5.1.1	R07E5.1.1	175574	Q21827		gpch-1	NP_497893	
WBGene00011110	R07E5.2.1	R07E5.2.1	175573	Q21824		prdx-3	NP_497892	
WBGene00011111	R07E5.3.1	R07E5.3.1	175571		Q21831	snfc-5	NP_001369845	
WBGene00011112	R07E5.4.1	R07E5.4.1	175568		Q21830	R07E5.4	NP_497886	
WBGene00011113	R07E5.5.1	R07E5.5.1	187681		Q21825	R07E5.5	NP_497887	
WBGene00011114	R07E5.6.1	R07E5.6.1	175569		Q21823	R07E5.6	NP_497888	
WBGene00011115	R07E5.7.1	R07E5.7.1	175577		Q21821	R07E5.7	NP_497898	
WBGene00011116	R07E5.10.1	R07E5.10.1	259501		Q21826	pdcd-2	NP_497896	
WBGene00011116	R07E5.10.2	R07E5.10.2	259501		Q21826	pdcd-2	NP_497896	
WBGene00011117	R07E5.11.1	R07E5.11.1	175576		Q21822	R07E5.11	NP_497895	
WBGene00011119	R07E5.13.1	R07E5.13.1	259500	Q21828		mpc-1	NP_497894	
WBGene00011120	R07E5.15.1	R07E5.15.1	175570		O62342	R07E5.15	NP_497889	
WBGene00011121	R07E5.17.1	R07E5.17.1	3564897		Q7YWU4	R07E5.17	NP_001022704	
WBGene00011122	R07H5.2a.1	R07H5.2a.1	178025		G5ECS9	cpt-2	NP_001294004	
WBGene00011122	R07H5.2b.1	R07H5.2b.1	178025		G5EFE6	cpt-2	NP_001294004	
WBGene00011122	R07H5.2c.1	R07H5.2c.1	178025		A0A061AL65	cpt-2	NP_001294004	
WBGene00011123	R07H5.3a.1	R07H5.3a.1	187686		Q93931	nuaf-3	NP_001129864	
WBGene00011123	R07H5.3c.1	R07H5.3c.1	187686		B2MZC3	nuaf-3	NP_001129864	
WBGene00011124	R07H5.4.1	R07H5.4.1	178027		Q93932	sdz-27	NP_502099	
WBGene00011127	R07H5.7.1	R07H5.7.1	187689		P90944	fbxb-79	NP_502100	
WBGene00011128	R07H5.8.1	R07H5.8.1	178028		Q93934	adk-1	NP_502104	
WBGene00011129	R07H5.9.1	R07H5.9.1	187690		Q93935	R07H5.9	NP_502103	
WBGene00011130	R07H5.10a.1	R07H5.10a.1	187691		G5EFX5	zip-6	NP_001255548	
WBGene00011130	R07H5.10b.1	R07H5.10b.1	187691		G5EGQ7	zip-6	NP_001255548	
WBGene00011131	R07H5.11a.1	R07H5.11a.1	259596		Q8MYP7	R07H5.11	NP_001263784	
WBGene00011131	R07H5.11b.1	R07H5.11b.1	259596		L8E709	R07H5.11	NP_001263784	
WBGene00011132	R08A2.1.1	R08A2.1.1	179975		Q9U396	R08A2.1	NP_506634	
WBGene00011133	R08A2.2.1	R08A2.2.1	187692		Q9U395	R08A2.2	NP_506632	
WBGene00011134	R08A2.3.1	R08A2.3.1	179974		Q9U393	ssp-33	NP_506630	
WBGene00011135	R08A2.4.1	R08A2.4.1	187693		Q9U392	fbxa-147	NP_506633	
WBGene00011136	R08A2.5a.1	R08A2.5a.1	187694		Q9U394	R08A2.5	NP_001263890	
WBGene00011136	R08A2.5b.1	R08A2.5b.1	187694		L8E7Z4	R08A2.5	NP_001263890	
WBGene00011137	R08A2.7.1	R08A2.7.1	3565485		Q7YWU8	R08A2.7	NP_001024071	
WBGene00011139	R08B4.3.1	R08B4.3.1	181301		Q9XVW5	R08B4.3	NP_509859	
WBGene00011140	R08B4.4.1	R08B4.4.1	259725		G5EFB6	R08B4.4	NP_741900	
WBGene00011141	R08B4.5.1	R08B4.5.1	3565685		Q7YWW1	nlp-66	NP_001024845	
WBGene00011142	R08D7.1.1	R08D7.1.1	176266	P30640		bud-13	NP_498982	
WBGene00011143	R08D7.2.1	R08D7.2.1	176267	P30641		rpap-2	NP_498983	
WBGene00011144	R08D7.4a.1	R08D7.4a.1	176269	P30643		R08D7.4	NP_001379488	
WBGene00011144	R08D7.4a.2	R08D7.4a.2	176269	P30643		R08D7.4	NP_001379488	
WBGene00011144	R08D7.4b.1	R08D7.4b.1	176269		B2MZB2	R08D7.4	NP_001379488	
WBGene00011144	R08D7.4b.2	R08D7.4b.2	176269		B2MZB2	R08D7.4	NP_001379488	
WBGene00011145	R08D7.5.1	R08D7.5.1	187699	P30644		R08D7.5	NP_498986	
WBGene00011146	R08D7.6a.1	R08D7.6a.1	176270	P30645		pde-2	NP_001022706	
WBGene00011146	R08D7.6b.1	R08D7.6b.1	176270	P30645		pde-2	NP_001022706	
WBGene00011147	R08D7.7.1	R08D7.7.1	187700	P30646		R08D7.7	NP_498988	
WBGene00011147	R08D7.7.2	R08D7.7.2	187700	P30646		R08D7.7	NP_498988	
WBGene00011150	R08H2.9.1	R08H2.9.1	187716		O17991	nhr-269	NP_001343586	
WBGene00011152	R09A8.1a.1	R09A8.1a.1	187722		Q21852	R09A8.1	NP_001359725	
WBGene00011152	R09A8.1b.1	R09A8.1b.1	187722		B5U8M1	R09A8.1	NP_001359725	
WBGene00011153	R09A8.2.1	R09A8.2.1	181409		Q21853	R09A8.2	NP_001359550	
WBGene00011154	R09A8.5.1	R09A8.5.1	187724		Q21856	R09A8.5	NP_510111	
WBGene00011155	R09B3.2.1	R09B3.2.1	173070		O45712	rbm-3.1	NP_493022	
WBGene00011156	R09B3.3.1	R09B3.3.1	173071		O45713	rbm-3.2	NP_493023	
WBGene00011157	R09D1.1.1	R09D1.1.1	187731		Q21857	chil-15	NP_496021	
WBGene00011158	R09D1.2.1	R09D1.2.1	187732		Q21858	chil-16	NP_496020	
WBGene00011159	R09D1.3.1	R09D1.3.1	187733		Q21859	chil-17	NP_496019	
WBGene00011161	R09D1.5.1	R09D1.5.1	187735		Q21861	chil-18	NP_496024	
WBGene00011162	R09D1.6.1	R09D1.6.1	187736		Q21862	chil-19	NP_496026	
WBGene00011164	R09D1.8.1	R09D1.8.1	174502		Q21864	chil-21	NP_496029	
WBGene00011166	R09D1.10.1	R09D1.10.1	187738		Q21866	chil-22	NP_496031	
WBGene00011167	R09D1.11a.1	R09D1.11a.1	187739		G5EBF8	chil-23	NP_001254212	
WBGene00011168	R09D1.12.1	R09D1.12.1	174501		Q21867	R09D1.12	NP_496025	
WBGene00011169	R09D1.13.1	R09D1.13.1	187740		Q21868	R09D1.13	NP_496022	
WBGene00011170	R09D1.14.1	R09D1.14.1	187741		Q9NAN7	R09D1.14	NP_496028	
WBGene00011171	R09E10.1.1	R09E10.1.1	177920		Q21876	R09E10.1	NP_001379122	
WBGene00011171	R09E10.1.2	R09E10.1.2	177920		Q21876	R09E10.1	NP_001379122	
WBGene00011172	R09E10.2.1	R09E10.2.1	177919		Q21877	R09E10.2	NP_501894	
WBGene00011173	R09E10.3.1	R09E10.3.1	177918		Q21872	acs-18	NP_501893	
WBGene00011175	R09E10.5.1	R09E10.5.1	187743	Q21874		R09E10.5	NP_501890	
WBGene00011176	R09E10.6.1	R09E10.6.1	177916		Q21871	R09E10.6	NP_501889	
WBGene00011177	R09E10.8.1	R09E10.8.1	177917		Q9U391	R09E10.8	NP_501892	
WBGene00011179	R09H10.1.1	R09H10.1.1	187755		Q21880	R09H10.1	NP_501960	
WBGene00011180	R09H10.2a.1	R09H10.2a.1	187756		Q21881	R09H10.2	NP_501961	
WBGene00011181	R09H10.3a.1	R09H10.3a.1	187757	Q21882		R09H10.3	NP_001040981	
WBGene00011181	R09H10.3b.1	R09H10.3b.1	187757	Q21882		R09H10.3	NP_001040981	
WBGene00011182	R09H10.5.1	R09H10.5.1	177952		Q21884	R09H10.5	NP_501964	
WBGene00011183	R09H10.6.1	R09H10.6.1	3565342		Q7YTK4	R09H10.6	NP_001023336	
WBGene00011184	R09H10.7.1	R09H10.7.1	3565792		Q7YTK3	R09H10.7	NP_001023337	
WBGene00011185	R10D12.1.1	R10D12.1.1	179888		Q9XVK0	R10D12.1	NP_506456	
WBGene00011186	R10D12.5.1	R10D12.5.1	187762		Q9XVJ9	clec-226	NP_001343572	
WBGene00011187	R10D12.6.1	R10D12.6.1	187763		P92009	R10D12.6	NP_506461	
WBGene00011188	R10D12.7.1	R10D12.7.1	187764		Q9XVJ8	R10D12.7	NP_506462	
WBGene00011189	R10D12.8.1	R10D12.8.1	259659		P92010	R10D12.8	NP_506463	
WBGene00011190	R10D12.9.1	R10D12.9.1	187765		P92011	swt-6	NP_506464	
WBGene00011191	R10D12.10.1	R10D12.10.1	187766		Q9XVK4	R10D12.10	NP_506465	
WBGene00011192	R10D12.11.1	R10D12.11.1	187767		O17997	srh-24	NP_506466	
WBGene00011193	R10D12.12.1	R10D12.12.1	179890		P92012	algn-13	NP_506467	
WBGene00011194	R10D12.13a.1	R10D12.13a.1	179891		Q9XVJ7	R10D12.13	NP_001364613	
WBGene00011194	R10D12.13b.1	R10D12.13b.1	179891		Q9U385	R10D12.13	NP_001364613	
WBGene00011194	R10D12.13c.1	R10D12.13c.1	179891		Q9U386	R10D12.13	NP_001364613	
WBGene00011195	R10D12.14a.1	R10D12.14a.1	3565237	C6KRN1		sao-1	NP_001360562	
WBGene00011195	R10D12.14b.1	R10D12.14b.1	3565237	C6KRN1		sao-1	NP_001360562	
WBGene00011195	R10D12.14c.1	R10D12.14c.1	3565237	C6KRN1		sao-1	NP_001360562	
WBGene00011195	R10D12.14d.1	R10D12.14d.1	3565237	C6KRN1		sao-1	NP_001360562	
WBGene00011195	R10D12.14e.1	R10D12.14e.1	3565237		A0A486WV16	sao-1	NP_001360562	
WBGene00011195	R10D12.14f.1	R10D12.14f.1	3565237		A0A486WVM9	sao-1	NP_001360562	
WBGene00011196	R10D12.15a.1	R10D12.15a.1	187768		G5EDK9	R10D12.15	NP_001294699	
WBGene00011196	R10D12.15b.1	R10D12.15b.1	187768		N1NTG0	R10D12.15	NP_001294699	
WBGene00011197	R10D12.17.1	R10D12.17.1	259658		Q7YWV5	srw-145	NP_001024075	
WBGene00011197	R10D12.17.2	R10D12.17.2	259658		Q7YWV5	srw-145	NP_001024075	
WBGene00011198	R10E4.1.1	R10E4.1.1	175550		Q21899	R10E4.1	NP_497854	
WBGene00011198	R10E4.1.2	R10E4.1.2	175550		Q21899	R10E4.1	NP_497854	
WBGene00011200	R10E4.3.1	R10E4.3.1	187769		Q21901	R10E4.3	NP_497857	
WBGene00011201	R10E4.5a.1	R10E4.5a.1	187770	P54137		nth-1	NP_001369882	
WBGene00011201	R10E4.5b.1	R10E4.5b.1	187770	P54137		nth-1	NP_001369882	
WBGene00011201	R10E4.5c.1	R10E4.5c.1	187770	P54137		nth-1	NP_001369882	
WBGene00011201	R10E4.5d.1	R10E4.5d.1	187770	P54137		nth-1	NP_001369882	
WBGene00011202	R10E4.6.1	R10E4.6.1	187771		Q21903	R10E4.6	NP_497860	
WBGene00011203	R10E4.7.1	R10E4.7.1	187772		Q21904	R10E4.7	NP_001379084	
WBGene00011205	R10E4.9.1	R10E4.9.1	187773		Q21905	R10E4.9	NP_497864	
WBGene00011206	R10E4.11a.1	R10E4.11a.1	175554		Q21907	R10E4.11	NP_001254912	
WBGene00011206	R10E4.11b.1	R10E4.11b.1	175554		D5MCP7	R10E4.11	NP_001254912	
WBGene00011206	R10E4.11c.1	R10E4.11c.1	175554		D5MCP8	R10E4.11	NP_001254912	
WBGene00011207	R10E8.1a.1	R10E8.1a.1	180194		O17998	R10E8.1	NP_001370030	
WBGene00011207	R10E8.1a.2	R10E8.1a.2	180194		O17998	R10E8.1	NP_001370030	
WBGene00011207	R10E8.1a.3	R10E8.1a.3	180194		O17998	R10E8.1	NP_001370030	
WBGene00011207	R10E8.1a.4	R10E8.1a.4	180194		O17998	R10E8.1	NP_001370030	
WBGene00011207	R10E8.1a.5	R10E8.1a.5	180194		O17998	R10E8.1	NP_001370030	
WBGene00011207	R10E8.1a.6	R10E8.1a.6	180194		O17998	R10E8.1	NP_001370030	
WBGene00011208	R10E8.2.1	R10E8.2.1	187774		O17999	R10E8.2	NP_001343587	
WBGene00011209	R10E8.3.1	R10E8.3.1	180192		Q9XUR7	R10E8.3	NP_507567	
WBGene00011211	R10E8.5.1	R10E8.5.1	187776		Q9XUR8	R10E8.5	NP_507571	
WBGene00011212	R10E8.6.1	R10E8.6.1	180195		Q9U384	R10E8.6	NP_507572	
WBGene00011213	R10E8.8.1	R10E8.8.1	259680		Q8I4G7	R10E8.8	NP_872158	
WBGene00011213	R10E8.8.2	R10E8.8.2	259680		Q8I4G7	R10E8.8	NP_872158	
WBGene00011214	R10E9.2.1	R10E9.2.1	175513		Q21910	R10E9.2	NP_497798	
WBGene00011215	R10E9.3a.1	R10E9.3a.1	187777		G5EC83	R10E9.3	NP_001122713	
WBGene00011215	R10E9.3b.1	R10E9.3b.1	187777		G5EER2	R10E9.3	NP_001122713	
WBGene00011216	R10E11.3a.1	R10E11.3a.1	176381	P34547		usp-46	NP_499163	
WBGene00011216	R10E11.3b.1	R10E11.3b.1	176381	P34547		usp-46	NP_499163	
WBGene00011217	R10E11.5a.1	R10E11.5a.1	187778	P34549		R10E11.5	NP_001255032	
WBGene00011217	R10E11.5b.1	R10E11.5b.1	187778		G3MTX4	R10E11.5	NP_001255032	
WBGene00011218	R10E11.6a.1	R10E11.6a.1	3565637	P34550		R10E11.6	NP_001040863	
WBGene00011218	R10E11.6a.2	R10E11.6a.2	3565637	P34550		R10E11.6	NP_001040863	
WBGene00011218	R10E11.6b.1	R10E11.6b.1	3565637	P34550		R10E11.6	NP_001040863	
WBGene00011219	R10E11.7.1	R10E11.7.1	187780	P34551		srxa-10	NP_499171	
WBGene00011220	R10E11.9.1	R10E11.9.1	187781		P90945	R10E11.9	NP_499169	
WBGene00011221	R10E12.2.1	R10E12.2.1	187782	P34553		R10E12.2	NP_499214	
WBGene00011221	R10E12.2.2	R10E12.2.2	187782	P34553		R10E12.2	NP_499214	
