Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
ENSRNOG00000049361	ENSRNOT00000111841	ENSRNOP00000093089	Gas7	85246
ENSRNOG00000049361	ENSRNOT00000072855	ENSRNOP00000067551	Gas7	85246
ENSRNOG00000058078	ENSRNOT00000090487		SNORA70	120096377
ENSRNOG00000056109	ENSRNOT00000086079		U6	120095810
ENSRNOG00000068830	ENSRNOT00000118616			
ENSRNOG00000070654	ENSRNOT00000116282			
ENSRNOG00000070654	ENSRNOT00000103128			
ENSRNOG00000000111	ENSRNOT00000095879	ENSRNOP00000085951	Coprs	290925
ENSRNOG00000000111	ENSRNOT00000000123	ENSRNOP00000000123	Coprs	290925
ENSRNOG00000000111	ENSRNOT00000098298	ENSRNOP00000089318	Coprs	290925
ENSRNOG00000064718	ENSRNOT00000080483		U6	120099040
ENSRNOG00000029054	ENSRNOT00000097787	ENSRNOP00000091695	Or7g20	
ENSRNOG00000046748	ENSRNOT00000071202		Mir1912	100526592
ENSRNOG00000011438	ENSRNOT00000047870	ENSRNOP00000039850	Sftpa1	24773
ENSRNOG00000036531	ENSRNOT00000054638		Mir711	100314143
ENSRNOG00000062582	ENSRNOT00000109504	ENSRNOP00000095140		
ENSRNOG00000000867	ENSRNOT00000001160	ENSRNOP00000001160	Vars1	25009
ENSRNOG00000000867	ENSRNOT00000087861	ENSRNOP00000072696	Vars1	25009
ENSRNOG00000037851	ENSRNOT00000057502	ENSRNOP00000054310	Spidr	498119
ENSRNOG00000037851	ENSRNOT00000089517	ENSRNOP00000071950	Spidr	498119
ENSRNOG00000037851	ENSRNOT00000111413	ENSRNOP00000078167	Spidr	498119
ENSRNOG00000035481	ENSRNOT00000053604		Mir218-2	100314057
ENSRNOG00000065331	ENSRNOT00000110901		U4	
ENSRNOG00000014124	ENSRNOT00000065103	ENSRNOP00000061463	Nod2	291912
ENSRNOG00000014124	ENSRNOT00000080964	ENSRNOP00000073236	Nod2	291912
ENSRNOG00000052584	ENSRNOT00000083689		U6	120097657
ENSRNOG00000064567	ENSRNOT00000049066	ENSRNOP00000047732	Olr1174	405390
ENSRNOG00000051998	ENSRNOT00000086201		AABR07015548.1	120096823
ENSRNOG00000068851	ENSRNOT00000116135			
ENSRNOG00000068851	ENSRNOT00000112142			
ENSRNOG00000006412	ENSRNOT00000102754	ENSRNOP00000079752	Zhx1	171159
ENSRNOG00000006412	ENSRNOT00000100253	ENSRNOP00000079266	Zhx1	171159
ENSRNOG00000006412	ENSRNOT00000112281	ENSRNOP00000084155	Zhx1	171159
ENSRNOG00000006412	ENSRNOT00000117985	ENSRNOP00000081548	Zhx1	171159
ENSRNOG00000006412	ENSRNOT00000008454	ENSRNOP00000008454	Zhx1	171159
ENSRNOG00000006412	ENSRNOT00000095340	ENSRNOP00000090025	Zhx1	171159
ENSRNOG00000064613	ENSRNOT00000117953			
ENSRNOG00000062770	ENSRNOT00000094193			120096426
ENSRNOG00000055773	ENSRNOT00000041113	ENSRNOP00000041076	Olr1424	405056
ENSRNOG00000011927	ENSRNOT00000048781	ENSRNOP00000041634	Sdc3	116673
ENSRNOG00000068467	ENSRNOT00000098709		Mir3542	100526628
ENSRNOG00000054670	ENSRNOT00000078654		U6	
ENSRNOG00000002593	ENSRNOT00000003489	ENSRNOP00000003489	Esrrg	360896
ENSRNOG00000002593	ENSRNOT00000095864	ENSRNOP00000087260	Esrrg	360896
ENSRNOG00000067775	ENSRNOT00000101115			
ENSRNOG00000058368	ENSRNOT00000078564		AABR07045391.2	120099022
ENSRNOG00000060263	ENSRNOT00000081805		SNORA71	120097665
ENSRNOG00000004518	ENSRNOT00000082974	ENSRNOP00000073177	Cacnb1	50688
ENSRNOG00000004518	ENSRNOT00000006098	ENSRNOP00000006098	Cacnb1	50688
ENSRNOG00000004518	ENSRNOT00000095610	ENSRNOP00000078981	Cacnb1	50688
ENSRNOG00000004518	ENSRNOT00000109621	ENSRNOP00000085572	Cacnb1	50688
ENSRNOG00000004518	ENSRNOT00000108528	ENSRNOP00000091590	Cacnb1	50688
ENSRNOG00000052335	ENSRNOT00000084364		U6	120096761
ENSRNOG00000047135	ENSRNOT00000072268		Mir365-1	
ENSRNOG00000035548	ENSRNOT00000053671		Mir3596a	100526642
ENSRNOG00000036701	ENSRNOT00000108340	ENSRNOP00000084530	Actg1	100361457
ENSRNOG00000036701	ENSRNOT00000108340	ENSRNOP00000084530	Actg1	287876
ENSRNOG00000036701	ENSRNOT00000054976	ENSRNOP00000051859	Actg1	100361457
ENSRNOG00000036701	ENSRNOT00000054976	ENSRNOP00000051859	Actg1	287876
ENSRNOG00000036701	ENSRNOT00000108494	ENSRNOP00000096150	Actg1	100361457
ENSRNOG00000036701	ENSRNOT00000108494	ENSRNOP00000096150	Actg1	287876
ENSRNOG00000036701	ENSRNOT00000099821	ENSRNOP00000096406	Actg1	100361457
ENSRNOG00000036701	ENSRNOT00000099821	ENSRNOP00000096406	Actg1	287876
ENSRNOG00000040422	ENSRNOT00000062175		Mir742	100314116
ENSRNOG00000053119	ENSRNOT00000091358		AABR07015547.1	120096807
ENSRNOG00000069275	ENSRNOT00000119368			
ENSRNOG00000064784	ENSRNOT00000077343		U6	120096452
ENSRNOG00000071077	ENSRNOT00000110154			
ENSRNOG00000001443	ENSRNOT00000001962	ENSRNOP00000001962	Rhbdd2	360793
ENSRNOG00000071056	ENSRNOT00000094654	ENSRNOP00000080366		
ENSRNOG00000061748	ENSRNOT00000077746		Mir1896	104795672
ENSRNOG00000010830	ENSRNOT00000014704	ENSRNOP00000014704	Slc25a4	85333
ENSRNOG00000069547	ENSRNOT00000102076	ENSRNOP00000095196	Olr1143	405391
ENSRNOG00000067410	ENSRNOT00000114534			
ENSRNOG00000067410	ENSRNOT00000112027			
ENSRNOG00000067410	ENSRNOT00000110446			
ENSRNOG00000056085	ENSRNOT00000083136		AABR07033564.1	
ENSRNOG00000003722	ENSRNOT00000004965	ENSRNOP00000004965	Dusp27	498267
ENSRNOG00000062926	ENSRNOT00000110761	ENSRNOP00000092986		
ENSRNOG00000060673	ENSRNOT00000081100		AC135757.1	120096820
ENSRNOG00000051395	ENSRNOT00000079119		U6	120097656
ENSRNOG00000059658	ENSRNOT00000087335		AABR07044850.2	120099080
ENSRNOG00000064498	ENSRNOT00000095484			
ENSRNOG00000068570	ENSRNOT00000118100			
ENSRNOG00000035658	ENSRNOT00000053781		Mir193a	100526630
ENSRNOG00000070595	ENSRNOT00000118915	ENSRNOP00000077682		
ENSRNOG00000035546	ENSRNOT00000053669		Mir421	100314066
ENSRNOG00000052658	ENSRNOT00000083228		AABR07014962.1	120096811
ENSRNOG00000050242	ENSRNOT00000072553		Mirlet7g	
ENSRNOG00000069447	ENSRNOT00000093851			
ENSRNOG00000067642	ENSRNOT00000110890	ENSRNOP00000087405	Olr1177	405160
ENSRNOG00000037765	ENSRNOT00000094679	ENSRNOP00000078972	Lims1	499443
ENSRNOG00000037765	ENSRNOT00000112599	ENSRNOP00000078506	Lims1	499443
ENSRNOG00000037765	ENSRNOT00000064288	ENSRNOP00000062647	Lims1	499443
ENSRNOG00000037765	ENSRNOT00000092075	ENSRNOP00000073371	Lims1	499443
ENSRNOG00000037765	ENSRNOT00000101365	ENSRNOP00000087973	Lims1	499443
ENSRNOG00000037765	ENSRNOT00000098893	ENSRNOP00000082999	Lims1	499443
ENSRNOG00000037765	ENSRNOT00000105423	ENSRNOP00000080693	Lims1	499443
ENSRNOG00000069128	ENSRNOT00000044769	ENSRNOP00000051055	Olr1458	287347
ENSRNOG00000069642	ENSRNOT00000100971			
ENSRNOG00000035568	ENSRNOT00000053691		Mir3074	100526631
ENSRNOG00000064325	ENSRNOT00000119152			
ENSRNOG00000052543	ENSRNOT00000079016		AABR07072325.1	
ENSRNOG00000061073	ENSRNOT00000079860	ENSRNOP00000075303	Zfp275	293849
ENSRNOG00000065774	ENSRNOT00000103526		U2	
ENSRNOG00000068143	ENSRNOT00000040089	ENSRNOP00000040823		120095566
ENSRNOG00000069970	ENSRNOT00000098817		U2	
ENSRNOG00000056124	ENSRNOT00000085789		U6	120096756
ENSRNOG00000032684	ENSRNOT00000046882	ENSRNOP00000048419	Ccdc60	498190
ENSRNOG00000032684	ENSRNOT00000098883	ENSRNOP00000092822	Ccdc60	498190
ENSRNOG00000058732	ENSRNOT00000089158		U6	120097650
ENSRNOG00000019433	ENSRNOT00000026391	ENSRNOP00000026392	Rab3a	25531
ENSRNOG00000063813	ENSRNOT00000118203			
ENSRNOG00000064064	ENSRNOT00000091656			
ENSRNOG00000064380	ENSRNOT00000113658			
ENSRNOG00000070371	ENSRNOT00000118293			
ENSRNOG00000059766	ENSRNOT00000077199		Mir201	100314135
ENSRNOG00000017170	ENSRNOT00000023195	ENSRNOP00000023195	Med4	306030
ENSRNOG00000017170	ENSRNOT00000113571	ENSRNOP00000077263	Med4	306030
ENSRNOG00000035550	ENSRNOT00000053673		Mir125b1	100314156
ENSRNOG00000066551	ENSRNOT00000040848	ENSRNOP00000040651	Olr1144	405174
ENSRNOG00000064599	ENSRNOT00000106773			120096796
ENSRNOG00000005024	ENSRNOT00000006708	ENSRNOP00000006708	Cdkn2aipnl	287278
ENSRNOG00000057985	ENSRNOT00000079590		AABR07021559.1	120096410
ENSRNOG00000053995	ENSRNOT00000087233		AABR07027810.4	
ENSRNOG00000066196	ENSRNOT00000097416			
ENSRNOG00000024657	ENSRNOT00000068003	ENSRNOP00000061845	Mfsd4a	498228
ENSRNOG00000024657	ENSRNOT00000077857	ENSRNOP00000073892	Mfsd4a	498228
ENSRNOG00000024657	ENSRNOT00000100615	ENSRNOP00000087008	Mfsd4a	498228
ENSRNOG00000024657	ENSRNOT00000120137	ENSRNOP00000096886	Mfsd4a	498228
ENSRNOG00000014624	ENSRNOT00000020284	ENSRNOP00000020284	Selenok	290549
ENSRNOG00000008711	ENSRNOT00000011947	ENSRNOP00000011947	Med24	619436
ENSRNOG00000008711	ENSRNOT00000100598	ENSRNOP00000088790	Med24	619436
ENSRNOG00000069155	ENSRNOT00000096191	ENSRNOP00000080884		
ENSRNOG00000059368	ENSRNOT00000084355		Mir327	100314145
ENSRNOG00000058090	ENSRNOT00000088128		U1	
ENSRNOG00000065111	ENSRNOT00000112458	ENSRNOP00000092136		
ENSRNOG00000066596	ENSRNOT00000103619			
ENSRNOG00000064424	ENSRNOT00000102547			
ENSRNOG00000071059	ENSRNOT00000113949			
ENSRNOG00000002459	ENSRNOT00000003340	ENSRNOP00000003340	Fbxo40	363790
ENSRNOG00000001428	ENSRNOT00000001939	ENSRNOP00000001939	Alkbh4	288587
ENSRNOG00000035516	ENSRNOT00000053639		Mir132	100314029
ENSRNOG00000042869	ENSRNOT00000064931	ENSRNOP00000061817	Atp5mk	103693330
ENSRNOG00000035656	ENSRNOT00000053779		Mir98	100314018
ENSRNOG00000070587	ENSRNOT00000103527			
ENSRNOG00000070587	ENSRNOT00000118747			
ENSRNOG00000070587	ENSRNOT00000106146			
ENSRNOG00000069263	ENSRNOT00000114690			
ENSRNOG00000069263	ENSRNOT00000097066			
ENSRNOG00000069263	ENSRNOT00000120046			
ENSRNOG00000011873	ENSRNOT00000016274	ENSRNOP00000016274	Atg14	305831
ENSRNOG00000067215	ENSRNOT00000114881		U6	120097645
ENSRNOG00000001250	ENSRNOT00000001682	ENSRNOP00000001682	Lfng	170905
ENSRNOG00000001250	ENSRNOT00000101623	ENSRNOP00000086737	Lfng	170905
ENSRNOG00000047745	ENSRNOT00000085436	ENSRNOP00000089502	AABR07035348.1	
ENSRNOG00000046252	ENSRNOT00000075138	ENSRNOP00000067401	Tbl2	686610
ENSRNOG00000046252	ENSRNOT00000111280	ENSRNOP00000082288	Tbl2	686610
ENSRNOG00000046252	ENSRNOT00000111106	ENSRNOP00000097974	Tbl2	686610
ENSRNOG00000050956	ENSRNOT00000072980		Mir6330	102465164
ENSRNOG00000062593	ENSRNOT00000098762		U6	120096744
ENSRNOG00000066084	ENSRNOT00000096462			
ENSRNOG00000050100	ENSRNOT00000072588	ENSRNOP00000064483	Exoc1l	686911
ENSRNOG00000068214	ENSRNOT00000082867		SNORA66	120096777
ENSRNOG00000041223	ENSRNOT00000062976		Mir877	100314097
ENSRNOG00000069259	ENSRNOT00000108044	ENSRNOP00000092764	Olfr873	120094362
ENSRNOG00000069259	ENSRNOT00000108044	ENSRNOP00000092764	Olfr873	100359873
ENSRNOG00000067736	ENSRNOT00000097422			
ENSRNOG00000065592	ENSRNOT00000113993			
ENSRNOG00000070665	ENSRNOT00000095757			120095731
ENSRNOG00000005633	ENSRNOT00000041639	ENSRNOP00000042665	Zbtb49	305428
ENSRNOG00000005633	ENSRNOT00000088600	ENSRNOP00000068611	Zbtb49	305428
ENSRNOG00000035519	ENSRNOT00000053642		Mir324	100314181
ENSRNOG00000001551	ENSRNOT00000002116	ENSRNOP00000002116	Atp5pf	94271
ENSRNOG00000033351	ENSRNOT00000015611	ENSRNOP00000015611	Zfp869	100361114
ENSRNOG00000068429	ENSRNOT00000112910			
ENSRNOG00000068429	ENSRNOT00000101190			
ENSRNOG00000068429	ENSRNOT00000109732			
ENSRNOG00000067979	ENSRNOT00000100770	ENSRNOP00000089793	Uqcrq	497902
ENSRNOG00000058929	ENSRNOT00000087868		AABR07021548.1	120096380
ENSRNOG00000035538	ENSRNOT00000053661		Mirlet7f1	100526574
ENSRNOG00000035538	ENSRNOT00000053661		Mirlet7f1	100314277
ENSRNOG00000067458	ENSRNOT00000104243			
ENSRNOG00000025418	ENSRNOT00000105720	ENSRNOP00000093397	Armc9	301579
ENSRNOG00000025418	ENSRNOT00000088525	ENSRNOP00000075022	Armc9	301579
ENSRNOG00000025418	ENSRNOT00000066934	ENSRNOP00000059344	Armc9	301579
ENSRNOG00000025418	ENSRNOT00000117592	ENSRNOP00000093331	Armc9	301579
ENSRNOG00000025418	ENSRNOT00000103746	ENSRNOP00000094882	Armc9	301579
ENSRNOG00000062169	ENSRNOT00000092839	ENSRNOP00000093488	AC242615.2	
ENSRNOG00000003243	ENSRNOT00000004365	ENSRNOP00000004365	Wdr81	303312
ENSRNOG00000071178	ENSRNOT00000112829			
ENSRNOG00000071178	ENSRNOT00000119072			
ENSRNOG00000063735	ENSRNOT00000115421			
ENSRNOG00000070730	ENSRNOT00000104645			120096835
ENSRNOG00000035456	ENSRNOT00000053579		Mir3555	100526646
ENSRNOG00000064620	ENSRNOT00000107582	ENSRNOP00000080982		
ENSRNOG00000057814	ENSRNOT00000091154	ENSRNOP00000069662	Nsdhl	309262
ENSRNOG00000068713	ENSRNOT00000120165			
ENSRNOG00000060710	ENSRNOT00000092106			
ENSRNOG00000058679	ENSRNOT00000078554		SNORD21	120096776
ENSRNOG00000023746	ENSRNOT00000032558	ENSRNOP00000032295	Tmem39b	362608
ENSRNOG00000023746	ENSRNOT00000117815	ENSRNOP00000083615	Tmem39b	362608
ENSRNOG00000036441	ENSRNOT00000054552		Mir678	100314142
ENSRNOG00000052305	ENSRNOT00000104715	ENSRNOP00000094829	Cnot10	316034
ENSRNOG00000052305	ENSRNOT00000105984	ENSRNOP00000077810	Cnot10	316034
ENSRNOG00000052305	ENSRNOT00000112024	ENSRNOP00000081988	Cnot10	316034
ENSRNOG00000052305	ENSRNOT00000084568	ENSRNOP00000074680	Cnot10	316034
ENSRNOG00000052305	ENSRNOT00000084133	ENSRNOP00000074139	Cnot10	316034
ENSRNOG00000052305	ENSRNOT00000099029	ENSRNOP00000093287	Cnot10	316034
ENSRNOG00000023013	ENSRNOT00000039177	ENSRNOP00000030051	Marchf3	364878
ENSRNOG00000023013	ENSRNOT00000081020	ENSRNOP00000071176	Marchf3	364878
ENSRNOG00000003304	ENSRNOT00000004435	ENSRNOP00000004435	Chad	29195
ENSRNOG00000015280	ENSRNOT00000020750	ENSRNOP00000020750	Actr8	361107
ENSRNOG00000068005	ENSRNOT00000100369			
ENSRNOG00000002266	ENSRNOT00000003080	ENSRNOP00000003080	Gsx2	364140
ENSRNOG00000068210	ENSRNOT00000115028		U6	120095709
ENSRNOG00000046071	ENSRNOT00000071480		Mir3566	100526623
ENSRNOG00000035480	ENSRNOT00000053603		Mir21	100314000
ENSRNOG00000065035	ENSRNOT00000105608			
ENSRNOG00000028984	ENSRNOT00000030832	ENSRNOP00000038943	RGD1563307	
ENSRNOG00000070990	ENSRNOT00000071556	ENSRNOP00000064115	Olr1437	287325
ENSRNOG00000004524	ENSRNOT00000087964	ENSRNOP00000069021	Desi2	289277
ENSRNOG00000004524	ENSRNOT00000005967	ENSRNOP00000005967	Desi2	289277
ENSRNOG00000004524	ENSRNOT00000115830	ENSRNOP00000090046	Desi2	289277
ENSRNOG00000004524	ENSRNOT00000098343	ENSRNOP00000091146	Desi2	289277
ENSRNOG00000004524	ENSRNOT00000108395	ENSRNOP00000091139	Desi2	289277
ENSRNOG00000004524	ENSRNOT00000096311	ENSRNOP00000090662	Desi2	289277
ENSRNOG00000058362	ENSRNOT00000080204		U4	120097634
ENSRNOG00000058733	ENSRNOT00000108328	ENSRNOP00000087244	Asap1	314961
ENSRNOG00000058733	ENSRNOT00000085650	ENSRNOP00000071134	Asap1	314961
ENSRNOG00000058733	ENSRNOT00000079524	ENSRNOP00000070164	Asap1	314961
ENSRNOG00000058733	ENSRNOT00000112210	ENSRNOP00000080846	Asap1	314961
ENSRNOG00000058733	ENSRNOT00000079981	ENSRNOP00000072909	Asap1	314961
ENSRNOG00000058733	ENSRNOT00000094033	ENSRNOP00000077111	Asap1	314961
ENSRNOG00000058733	ENSRNOT00000107914	ENSRNOP00000084328	Asap1	314961
ENSRNOG00000058733	ENSRNOT00000117838	ENSRNOP00000096504	Asap1	314961
ENSRNOG00000054969	ENSRNOT00000087399		U1	
ENSRNOG00000068435	ENSRNOT00000085510		SNORA66	120096778
ENSRNOG00000035582	ENSRNOT00000053705		Mir26a	100314290
ENSRNOG00000055652	ENSRNOT00000082103		Gm23212	120096385
ENSRNOG00000002680	ENSRNOT00000003605	ENSRNOP00000003605	Lamc1	117036
ENSRNOG00000000767	ENSRNOT00000000994	ENSRNOP00000086222	AC112568.1	29168
ENSRNOG00000000767	ENSRNOT00000000995	ENSRNOP00000000995	AC112568.1	29168
ENSRNOG00000046573	ENSRNOT00000074403		Mir6328	102465163
ENSRNOG00000069049	ENSRNOT00000119366			
ENSRNOG00000065080	ENSRNOT00000110824			
ENSRNOG00000033025	ENSRNOT00000044249	ENSRNOP00000046756	Olr1192	100361194
ENSRNOG00000004263	ENSRNOT00000005715	ENSRNOP00000005715	Ints7	289382
ENSRNOG00000004263	ENSRNOT00000111811	ENSRNOP00000082960	Ints7	289382
ENSRNOG00000065818	ENSRNOT00000119482	ENSRNOP00000084489	Olr1145	300405
ENSRNOG00000065818	ENSRNOT00000051572	ENSRNOP00000051551	Olr1145	300405
ENSRNOG00000067949	ENSRNOT00000096785			
ENSRNOG00000065001	ENSRNOT00000102668	ENSRNOP00000082630		
ENSRNOG00000003698	ENSRNOT00000004931	ENSRNOP00000004931	Mroh9	501864
ENSRNOG00000068269	ENSRNOT00000097865			
ENSRNOG00000068269	ENSRNOT00000095095			
ENSRNOG00000068269	ENSRNOT00000119420			
ENSRNOG00000068269	ENSRNOT00000106799			
ENSRNOG00000040058	ENSRNOT00000061599		Krtap20-1	
ENSRNOG00000016245	ENSRNOT00000021739	ENSRNOP00000021739	Neto2	307757
ENSRNOG00000016245	ENSRNOT00000119293	ENSRNOP00000076877	Neto2	307757
ENSRNOG00000069869	ENSRNOT00000112283		Mir6319-2	104796150
ENSRNOG00000069869	ENSRNOT00000112283		Mir6319-2	102466968
ENSRNOG00000063038	ENSRNOT00000096094	ENSRNOP00000079045		361257
ENSRNOG00000049542	ENSRNOT00000074367		Mir3577	100526638
ENSRNOG00000053125	ENSRNOT00000078259		U6	
ENSRNOG00000062339	ENSRNOT00000106962			
ENSRNOG00000069662	ENSRNOT00000118862		U6	120097642
ENSRNOG00000015253	ENSRNOT00000065013	ENSRNOP00000061491	Hsf4	291960
ENSRNOG00000015253	ENSRNOT00000075933	ENSRNOP00000068369	Hsf4	291960
ENSRNOG00000015253	ENSRNOT00000118285	ENSRNOP00000094806	Hsf4	291960
ENSRNOG00000015253	ENSRNOT00000076335	ENSRNOP00000068274	Hsf4	291960
ENSRNOG00000070777	ENSRNOT00000096316	ENSRNOP00000094459	P2ry4	63843
ENSRNOG00000070777	ENSRNOT00000112073	ENSRNOP00000082634	P2ry4	63843
ENSRNOG00000070777	ENSRNOT00000045907	ENSRNOP00000039027	P2ry4	63843
ENSRNOG00000070777	ENSRNOT00000099755	ENSRNOP00000085052	P2ry4	63843
ENSRNOG00000069052	ENSRNOT00000105875	ENSRNOP00000095435		
ENSRNOG00000015642	ENSRNOT00000106428	ENSRNOP00000090731	Pabpc4	298510
ENSRNOG00000015642	ENSRNOT00000056592	ENSRNOP00000053432	Pabpc4	298510
ENSRNOG00000063428	ENSRNOT00000097029		U6	120100122
ENSRNOG00000063428	ENSRNOT00000097029		U6	120100121
ENSRNOG00000063428	ENSRNOT00000097029		U6	120096867
ENSRNOG00000069126	ENSRNOT00000113336	ENSRNOP00000080184		
ENSRNOG00000036700	ENSRNOT00000054975	ENSRNOP00000051858	Fscn2	303741
ENSRNOG00000007301	ENSRNOT00000009727	ENSRNOP00000009727	Gdf9	59304
ENSRNOG00000066025	ENSRNOT00000098028			
ENSRNOG00000035653	ENSRNOT00000053776		Mir219a1	100314058
ENSRNOG00000069788	ENSRNOT00000107887			
ENSRNOG00000069788	ENSRNOT00000105999			
ENSRNOG00000069788	ENSRNOT00000119938			
ENSRNOG00000055511	ENSRNOT00000088008		SNORA70	120096780
ENSRNOG00000054347	ENSRNOT00000088715		Gm26224	120096384
ENSRNOG00000016224	ENSRNOT00000021743	ENSRNOP00000021743	Meak7	307901
ENSRNOG00000065398	ENSRNOT00000107272			
ENSRNOG00000067246	ENSRNOT00000119013	ENSRNOP00000086841		
ENSRNOG00000035607	ENSRNOT00000053730		Mir128-2	100314027
ENSRNOG00000042905	ENSRNOT00000047439	ENSRNOP00000043387	RT1-T24-4	414784
ENSRNOG00000003633	ENSRNOT00000004880	ENSRNOP00000004880	Rcvrn	140936
ENSRNOG00000047814	ENSRNOT00000071346		Mir3594	100526610
ENSRNOG00000003476	ENSRNOT00000004717	ENSRNOP00000004717	Slc6a4	25553
ENSRNOG00000036672	ENSRNOT00000054931	ENSRNOP00000051814	Sectm1a	287885
ENSRNOG00000036672	ENSRNOT00000115371	ENSRNOP00000092336	Sectm1a	287885
ENSRNOG00000036672	ENSRNOT00000106292	ENSRNOP00000090881	Sectm1a	287885
ENSRNOG00000036672	ENSRNOT00000101568	ENSRNOP00000081653	Sectm1a	287885
ENSRNOG00000064477	ENSRNOT00000109461		U6	120095715
ENSRNOG00000030674	ENSRNOT00000052022		AABR07033162.1	
ENSRNOG00000055692	ENSRNOT00000086018		U4	
ENSRNOG00000064802	ENSRNOT00000101810			
ENSRNOG00000041300	ENSRNOT00000063053		Mir874	100314096
ENSRNOG00000069437	ENSRNOT00000095526			
ENSRNOG00000056515	ENSRNOT00000084781	ENSRNOP00000093355		
ENSRNOG00000064663	ENSRNOT00000047914	ENSRNOP00000044377	Olr1443	405051
ENSRNOG00000064663	ENSRNOT00000047914	ENSRNOP00000044377	Olr1443	287331
ENSRNOG00000063824	ENSRNOT00000095873			
ENSRNOG00000002496	ENSRNOT00000041715	ENSRNOP00000044583	Stxbp5l	288080
ENSRNOG00000000768	ENSRNOT00000079061	ENSRNOP00000091872	Ubd	
ENSRNOG00000013738	ENSRNOT00000018368	ENSRNOP00000018368	C330018D20Rik	100174910
ENSRNOG00000001178	ENSRNOT00000001562	ENSRNOP00000001562	Sppl3	360822
ENSRNOG00000001429	ENSRNOT00000114295	ENSRNOP00000097412	Lrwd1	304396
ENSRNOG00000001429	ENSRNOT00000001940	ENSRNOP00000001940	Lrwd1	304396
ENSRNOG00000033839	ENSRNOT00000048082	ENSRNOP00000062519	Olr1191	405336
ENSRNOG00000047361	ENSRNOT00000071369		Mir6329	102466625
ENSRNOG00000066868	ENSRNOT00000105124			
ENSRNOG00000066868	ENSRNOT00000096564			
ENSRNOG00000037720	ENSRNOT00000057242	ENSRNOP00000054067	Rita1	288683
ENSRNOG00000048183	ENSRNOT00000075568		Mir328b	100526626
ENSRNOG00000070640	ENSRNOT00000109565			
ENSRNOG00000066231	ENSRNOT00000104421	ENSRNOP00000088838		
ENSRNOG00000035537	ENSRNOT00000053660		Mir423	
ENSRNOG00000021575	ENSRNOT00000119818	ENSRNOP00000097980	Cfhr2	688887
ENSRNOG00000021575	ENSRNOT00000094197	ENSRNOP00000097037	Cfhr2	688887
ENSRNOG00000021575	ENSRNOT00000060160	ENSRNOP00000056904	Cfhr2	688887
ENSRNOG00000027017	ENSRNOT00000032157	ENSRNOP00000032975	Rnasel	359726
ENSRNOG00000068505	ENSRNOT00000080146	ENSRNOP00000073659	Insl3	114215
ENSRNOG00000063609	ENSRNOT00000115777	ENSRNOP00000077063	Egln1	308913
ENSRNOG00000047872	ENSRNOT00000070905		AABR07042385.1	
ENSRNOG00000009912	ENSRNOT00000013778	ENSRNOP00000013779	Fgr	79113
ENSRNOG00000060649	ENSRNOT00000091054		SNORD24	120096374
ENSRNOG00000065312	ENSRNOT00000106419	ENSRNOP00000095310	Nbea	361948
ENSRNOG00000065312	ENSRNOT00000110270	ENSRNOP00000089082	Nbea	361948
ENSRNOG00000065312	ENSRNOT00000105525	ENSRNOP00000093501	Nbea	361948
ENSRNOG00000063780	ENSRNOT00000107333			
ENSRNOG00000063780	ENSRNOT00000097326			
ENSRNOG00000057559	ENSRNOT00000081018		AABR07025957.1	
ENSRNOG00000003683	ENSRNOT00000004946	ENSRNOP00000004946	Glp2r	60432
ENSRNOG00000056035	ENSRNOT00000090043		U6	
ENSRNOG00000056964	ENSRNOT00000089651			
ENSRNOG00000070962	ENSRNOT00000101463			
ENSRNOG00000051435	ENSRNOT00000089285		U1	
ENSRNOG00000001228	ENSRNOT00000001644	ENSRNOP00000001644	Pofut2	309686
ENSRNOG00000041870	ENSRNOT00000063623		Mir1893	
ENSRNOG00000017671	ENSRNOT00000080963	ENSRNOP00000069783	Rasa3	29372
ENSRNOG00000017671	ENSRNOT00000106408	ENSRNOP00000083443	Rasa3	29372
ENSRNOG00000017671	ENSRNOT00000106848	ENSRNOP00000086788	Rasa3	29372
ENSRNOG00000022870	ENSRNOT00000099544	ENSRNOP00000091448	Smad5	59328
ENSRNOG00000022870	ENSRNOT00000105138	ENSRNOP00000093149	Smad5	59328
ENSRNOG00000022870	ENSRNOT00000102907	ENSRNOP00000077054	Smad5	59328
ENSRNOG00000022870	ENSRNOT00000016704	ENSRNOP00000016704	Smad5	59328
ENSRNOG00000001071	ENSRNOT00000001416	ENSRNOP00000001416	AABR07035091.1	688606
ENSRNOG00000053768	ENSRNOT00000088038		AC105804.1	
ENSRNOG00000069468	ENSRNOT00000100179	ENSRNOP00000084901		
ENSRNOG00000037432	ENSRNOT00000056644	ENSRNOP00000053484	Exo5	313563
ENSRNOG00000066404	ENSRNOT00000104812			
ENSRNOG00000066404	ENSRNOT00000116301			
ENSRNOG00000035641	ENSRNOT00000053764		Mir138-1	100314033
ENSRNOG00000011452	ENSRNOT00000015535	ENSRNOP00000015535	Aldoc	24191
ENSRNOG00000011452	ENSRNOT00000046388	ENSRNOP00000048591	Aldoc	24191
ENSRNOG00000011452	ENSRNOT00000086036	ENSRNOP00000072735	Aldoc	24191
ENSRNOG00000018668	ENSRNOT00000025570	ENSRNOP00000025570	Glg1	29476
ENSRNOG00000043014	ENSRNOT00000066609	ENSRNOP00000059507	Fmo13	289193
