Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSRNOG00000020748	ENSRNOT00000099144	ENSRNOP00000081853	Map4			
ENSRNOG00000008607	ENSRNOT00000116411	ENSRNOP00000083935	U2surp			
ENSRNOG00000022432	ENSRNOT00000038139	ENSRNOP00000029378	Tmem59l		A0A0H2UHT4	NP_001257984
ENSRNOG00000003491	ENSRNOT00000112512	ENSRNOP00000083509	Prkca			
ENSRNOG00000017577	ENSRNOT00000023914	ENSRNOP00000023914	Bphl		Q3B8N9	NP_001032283
ENSRNOG00000005302	ENSRNOT00000110037	ENSRNOP00000097928	Slc2a9			
ENSRNOG00000000281	ENSRNOT00000002576	ENSRNOP00000002576	Prodh1		F1MAR6	NP_001129250
ENSRNOG00000020748	ENSRNOT00000105433	ENSRNOP00000080376	Map4			
ENSRNOG00000013353	ENSRNOT00000117457	ENSRNOP00000084142	Tmem260			
ENSRNOG00000019533	ENSRNOT00000034877	ENSRNOP00000037981	Klhl3		J3KTS0	
ENSRNOG00000062918	ENSRNOT00000105059	ENSRNOP00000093073	Olr858		D3ZMZ6	NP_001000584
ENSRNOG00000008607	ENSRNOT00000011609	ENSRNOP00000011609	U2surp		D4A4B4	
ENSRNOG00000003491	ENSRNOT00000100596	ENSRNOP00000079110	Prkca			
ENSRNOG00000018295	ENSRNOT00000024895	ENSRNOP00000024895	Ccar2		F1LM55	NP_001163943
ENSRNOG00000000281	ENSRNOT00000082855	ENSRNOP00000072350	Prodh1		A0A0G2K2S1	
ENSRNOG00000062918	ENSRNOT00000119310	ENSRNOP00000085140	Olr858		D3ZMZ6	
ENSRNOG00000028958	ENSRNOT00000047499	ENSRNOP00000074716	AABR07024795.1		A0A0G2K8S2	
ENSRNOG00000009001	ENSRNOT00000080155	ENSRNOP00000072200	Mtss1		A0A0G2K2D5	
ENSRNOG00000063111	ENSRNOT00000113815	ENSRNOP00000079192				
ENSRNOG00000005302	ENSRNOT00000094357	ENSRNOP00000091073	Slc2a9			
ENSRNOG00000013353	ENSRNOT00000096624	ENSRNOP00000093081	Tmem260			
ENSRNOG00000038045	ENSRNOT00000057895	ENSRNOP00000054703	AC128960.1		D4A4W9	
ENSRNOG00000020748	ENSRNOT00000109752	ENSRNOP00000095817	Map4			
ENSRNOG00000071201	ENSRNOT00000101642	ENSRNOP00000081690				
ENSRNOG00000008377	ENSRNOT00000011311	ENSRNOP00000011311	Wdtc1		D4A7Z0	NP_001101378
ENSRNOG00000065268	ENSRNOT00000064760	ENSRNOP00000061667			D4A5R4	
ENSRNOG00000005042	ENSRNOT00000059895	ENSRNOP00000056640	Ranbp17		D3ZYN8	NP_001100464
ENSRNOG00000002055	ENSRNOT00000090350	ENSRNOP00000073624	Noa1		A0A0G2K602	
ENSRNOG00000063796	ENSRNOT00000111848	ENSRNOP00000084643	Foxf2			
ENSRNOG00000008377	ENSRNOT00000116249	ENSRNOP00000082810	Wdtc1			
ENSRNOG00000028623	ENSRNOT00000031291	ENSRNOP00000037069	Agpat5		G3V965	NP_001128216
ENSRNOG00000005302	ENSRNOT00000042200	ENSRNOP00000045713	Slc2a9		D4A237	NP_001178480
ENSRNOG00000036688	ENSRNOT00000114464	ENSRNOP00000080561	Arhgdia			NP_001007006
ENSRNOG00000010330	ENSRNOT00000094828	ENSRNOP00000091306	Mark3			
ENSRNOG00000002055	ENSRNOT00000077242	ENSRNOP00000069109	Noa1		A0A0G2JUI4	
ENSRNOG00000014698	ENSRNOT00000110050	ENSRNOP00000089285	Chrnb1			NP_036660
ENSRNOG00000019035	ENSRNOT00000025879	ENSRNOP00000025879	Trpm8	Q8R455		NP_599198
ENSRNOG00000068465	ENSRNOT00000113214	ENSRNOP00000096999	Olr1397			
ENSRNOG00000020748	ENSRNOT00000098378	ENSRNOP00000095245	Map4			
ENSRNOG00000016695	ENSRNOT00000022679	ENSRNOP00000022679	Mmp2	P33436	E9PSM5	NP_112316
ENSRNOG00000063076	ENSRNOT00000107629	ENSRNOP00000093278				
ENSRNOG00000002055	ENSRNOT00000102744	ENSRNOP00000079492	Noa1			
ENSRNOG00000028623	ENSRNOT00000095454	ENSRNOP00000080004	Agpat5			
ENSRNOG00000001730	ENSRNOT00000094946	ENSRNOP00000082482	Acap2			
ENSRNOG00000005302	ENSRNOT00000099469	ENSRNOP00000083445	Slc2a9			
ENSRNOG00000008607	ENSRNOT00000046873	ENSRNOP00000048365	U2surp		D3ZAI0	
ENSRNOG00000062357	ENSRNOT00000119923	ENSRNOP00000095131				
ENSRNOG00000020748	ENSRNOT00000117109	ENSRNOP00000081325	Map4			
ENSRNOG00000026803	ENSRNOT00000017415	ENSRNOP00000017415	Krtap9-7		D3ZAY4	
ENSRNOG00000010330	ENSRNOT00000080304	ENSRNOP00000068972	Mark3		A0A0G2JU56	
ENSRNOG00000036688	ENSRNOT00000054957	ENSRNOP00000051840	Arhgdia	Q5XI73		
ENSRNOG00000008377	ENSRNOT00000118571	ENSRNOP00000089892	Wdtc1			
ENSRNOG00000052513	ENSRNOT00000078390	ENSRNOP00000070173	Wapl		D4ADT3	
ENSRNOG00000008351	ENSRNOT00000011277	ENSRNOP00000011277	RGD1308117		D4A3I2	NP_001128043
ENSRNOG00000068465	ENSRNOT00000050554	ENSRNOP00000041479	Olr1397		D3ZLX8	
ENSRNOG00000002055	ENSRNOT00000067650	ENSRNOP00000061404	Noa1		Q5XHZ7	NP_001006960
ENSRNOG00000014698	ENSRNOT00000019947	ENSRNOP00000019947	Chrnb1	P25109		
ENSRNOG00000064328	ENSRNOT00000050803	ENSRNOP00000049709			D3ZIM9	
ENSRNOG00000005302	ENSRNOT00000085275	ENSRNOP00000069713	Slc2a9		A0A0G2JW25	
ENSRNOG00000016695	ENSRNOT00000100137	ENSRNOP00000077106	Mmp2			
ENSRNOG00000052513	ENSRNOT00000094342	ENSRNOP00000083400	Wapl			
ENSRNOG00000068465	ENSRNOT00000048253	ENSRNOP00000051543	Olr1397		D3ZZZ6	NP_001001094
ENSRNOG00000010887	ENSRNOT00000014496	ENSRNOP00000014496	RGD1309534	Q5U2Q3		NP_001014228
ENSRNOG00000013262	ENSRNOT00000018097	ENSRNOP00000018097	Myl1	P02600		
ENSRNOG00000062766	ENSRNOT00000099484	ENSRNOP00000083014	Ccdc198			
ENSRNOG00000004049	ENSRNOT00000094446	ENSRNOP00000084785	Baiap2			
ENSRNOG00000001730	ENSRNOT00000029549	ENSRNOP00000030250	Acap2	Q5FVC7		NP_001029178
ENSRNOG00000037815	ENSRNOT00000099715	ENSRNOP00000092375	Acad10			
ENSRNOG00000014698	ENSRNOT00000111731	ENSRNOP00000094079	Chrnb1			
ENSRNOG00000013262	ENSRNOT00000119402	ENSRNOP00000097175	Myl1			
ENSRNOG00000004049	ENSRNOT00000005687	ENSRNOP00000005687	Baiap2	Q6GMN2		
ENSRNOG00000011178	ENSRNOT00000106127	ENSRNOP00000088410	Lrp2bp			
ENSRNOG00000025420	ENSRNOT00000061648	ENSRNOP00000058363	Cmtm2a		Q6AYN6	NP_001013160
ENSRNOG00000038766	ENSRNOT00000097735	ENSRNOP00000084033	Atxn1l			
ENSRNOG00000017272	ENSRNOT00000088580	ENSRNOP00000073974	Mrps27		A0A0G2K6X0	NP_001102013
ENSRNOG00000010887	ENSRNOT00000117122	ENSRNOP00000077800	RGD1309534			
ENSRNOG00000013262	ENSRNOT00000017838	ENSRNOP00000017838	Myl1	P02600		NP_001071124
ENSRNOG00000004049	ENSRNOT00000117964	ENSRNOP00000090748	Baiap2			
ENSRNOG00000038766	ENSRNOT00000059225	ENSRNOP00000055994	Atxn1l		D3ZBC4	
ENSRNOG00000001730	ENSRNOT00000080834	ENSRNOP00000073162	Acap2		A0A0G2K4T3	
ENSRNOG00000004510	ENSRNOT00000006179	ENSRNOP00000006179	Slc35b1		A0A0H2UHC9	NP_954512
ENSRNOG00000012174	ENSRNOT00000016204	ENSRNOP00000016204	AABR07024954.1		D4A5N7	
ENSRNOG00000017093	ENSRNOT00000108422	ENSRNOP00000081377	Pxdc1			
ENSRNOG00000010330	ENSRNOT00000088784	ENSRNOP00000073297	Mark3		F1M836	NP_570105
ENSRNOG00000008065	ENSRNOT00000011061	ENSRNOP00000011061	Wwc1		F1M6U0	
ENSRNOG00000011178	ENSRNOT00000101934	ENSRNOP00000082137	Lrp2bp			
ENSRNOG00000066975	ENSRNOT00000041540	ENSRNOP00000044744	Olr1398		F1MAI1	NP_001000002
ENSRNOG00000037815	ENSRNOT00000096999	ENSRNOP00000097994	Acad10			
ENSRNOG00000017093	ENSRNOT00000060143	ENSRNOP00000056888	Pxdc1	Q4KLK8		NP_001020890
ENSRNOG00000004049	ENSRNOT00000068437	ENSRNOP00000060172	Baiap2	Q6GMN2		NP_476544
ENSRNOG00000002378	ENSRNOT00000088921	ENSRNOP00000071594	Bpnt1		A0A0G2K0V3	NP_741987
ENSRNOG00000063129	ENSRNOT00000103588	ENSRNOP00000078438	RGD1565329			
ENSRNOG00000053034	ENSRNOT00000091570	ENSRNOP00000096647	AABR07071198.1			
ENSRNOG00000013262	ENSRNOT00000112334	ENSRNOP00000086625	Myl1			NP_064489
ENSRNOG00000017272	ENSRNOT00000023286	ENSRNOP00000023286	Mrps27		D4A3E8	NP_001186121
ENSRNOG00000001880	ENSRNOT00000102550	ENSRNOP00000096660	Dgcr6			
ENSRNOG00000011178	ENSRNOT00000041617	ENSRNOP00000041732	Lrp2bp		G3V9B8	NP_001017443
ENSRNOG00000010330	ENSRNOT00000014395	ENSRNOP00000014395	Mark3		F1M836	
ENSRNOG00000004510	ENSRNOT00000102666	ENSRNOP00000090121	Slc35b1			
ENSRNOG00000060417	ENSRNOT00000085909	ENSRNOP00000074173	AABR07028668.1		A0A0G2K7E7	
ENSRNOG00000004747	ENSRNOT00000006410	ENSRNOP00000006410	Slc30a8	P0CE46	A0A0H2UHD4	NP_001124010
ENSRNOG00000004049	ENSRNOT00000104586	ENSRNOP00000091928	Baiap2			
ENSRNOG00000002378	ENSRNOT00000003249	ENSRNOP00000003249	Bpnt1	Q9Z1N4		
ENSRNOG00000002137	ENSRNOT00000002907	ENSRNOP00000002907	Aasdh		D4A5F5	
ENSRNOG00000017272	ENSRNOT00000101840	ENSRNOP00000079619	Mrps27			
ENSRNOG00000001880	ENSRNOT00000002574	ENSRNOP00000002574	Dgcr6		B0BNH6	NP_001100550
ENSRNOG00000019931	ENSRNOT00000026986	ENSRNOP00000026986	Map3k21		D4A454	
ENSRNOG00000024960	ENSRNOT00000029572	ENSRNOP00000029459	Smco1		F1LVE5	
ENSRNOG00000065913	ENSRNOT00000113789	ENSRNOP00000091405				
ENSRNOG00000037815	ENSRNOT00000057435	ENSRNOP00000054244	Acad10		F1LSP2	
ENSRNOG00000037815	ENSRNOT00000057435	ENSRNOP00000054244	Acad10		B5DEF6	
ENSRNOG00000038083	ENSRNOT00000065706	ENSRNOP00000061354	Wdr64		D4A0M9	
ENSRNOG00000019568	ENSRNOT00000026470	ENSRNOP00000026470	Jund	P52909		NP_001273895
ENSRNOG00000019568	ENSRNOT00000026470	ENSRNOP00000026470	Jund	P52909		NP_620230
ENSRNOG00000032417	ENSRNOT00000043036	ENSRNOP00000048081	Gabrp	O09028	F1LM27	NP_112291
ENSRNOG00000002378	ENSRNOT00000096481	ENSRNOP00000080410	Bpnt1			
ENSRNOG00000005911	ENSRNOT00000007775	ENSRNOP00000007775	Rln3	Q8BFS3		NP_733767
ENSRNOG00000015225	ENSRNOT00000020570	ENSRNOP00000020570	Gramd2b	Q5FVG8		NP_001014033
ENSRNOG00000009351	ENSRNOT00000118384	ENSRNOP00000078774	Srp68			
ENSRNOG00000038083	ENSRNOT00000107547	ENSRNOP00000095558	Wdr64			
ENSRNOG00000001621	ENSRNOT00000093979	ENSRNOP00000089092	C2cd2			
ENSRNOG00000031607	ENSRNOT00000048535	ENSRNOP00000051211			F1M115	
ENSRNOG00000037815	ENSRNOT00000073125	ENSRNOP00000065002	Acad10		M0R6F2	
ENSRNOG00000066770	ENSRNOT00000113851	ENSRNOP00000079202				
ENSRNOG00000008543	ENSRNOT00000011663	ENSRNOP00000011663	Pdlim2	Q6AYD6		NP_001007623
ENSRNOG00000010330	ENSRNOT00000092806	ENSRNOP00000075961	Mark3		A0A1B0GWN5	
ENSRNOG00000022609	ENSRNOT00000116536	ENSRNOP00000094901	Mrps10			NP_001376181
ENSRNOG00000015225	ENSRNOT00000078518	ENSRNOP00000074694	Gramd2b		A0A0G2K8Q2	
ENSRNOG00000031607	ENSRNOT00000050099	ENSRNOP00000049460			Q6MG38	
ENSRNOG00000003536	ENSRNOT00000004740	ENSRNOP00000004740	Rufy1		F1LR42	NP_001094197
ENSRNOG00000001621	ENSRNOT00000104065	ENSRNOP00000078458	C2cd2			
ENSRNOG00000015225	ENSRNOT00000117795	ENSRNOP00000095800	Gramd2b			
ENSRNOG00000009351	ENSRNOT00000028875	ENSRNOP00000028875	Srp68		B2RYI2	NP_001102310
ENSRNOG00000066408	ENSRNOT00000071517	ENSRNOP00000067413			B0BND3	
ENSRNOG00000022609	ENSRNOT00000040204	ENSRNOP00000046067	Mrps10	Q7TQ82		
ENSRNOG00000062372	ENSRNOT00000094866	ENSRNOP00000097673				
ENSRNOG00000010330	ENSRNOT00000105097	ENSRNOP00000082974	Mark3			
ENSRNOG00000016710	ENSRNOT00000022385	ENSRNOP00000092866				
ENSRNOG00000001621	ENSRNOT00000002209	ENSRNOP00000002209	C2cd2		Q6P691	NP_955423
ENSRNOG00000037815	ENSRNOT00000104824	ENSRNOP00000092331	Acad10			
ENSRNOG00000015225	ENSRNOT00000100538	ENSRNOP00000081870	Gramd2b			
ENSRNOG00000022609	ENSRNOT00000087971	ENSRNOP00000074250	Mrps10		A0A0G2K7L0	
ENSRNOG00000009351	ENSRNOT00000012436	ENSRNOP00000012436	Srp68		B2RYI2	
ENSRNOG00000019657	ENSRNOT00000026601	ENSRNOP00000026601			Q8VHI2	
ENSRNOG00000001884	ENSRNOT00000002579	ENSRNOP00000002579	Ranbp1		D4A2G9	NP_001101794
ENSRNOG00000001621	ENSRNOT00000080681	ENSRNOP00000068956	C2cd2		A0A0G2JU40	
ENSRNOG00000057692	ENSRNOT00000100542	ENSRNOP00000078693	AABR07041206.1			
ENSRNOG00000022609	ENSRNOT00000104196	ENSRNOP00000079780	Mrps10			
ENSRNOG00000062839	ENSRNOT00000094928	ENSRNOP00000094589				
ENSRNOG00000068938	ENSRNOT00000097287	ENSRNOP00000092909				
ENSRNOG00000037815	ENSRNOT00000095373	ENSRNOP00000088376	Acad10			
ENSRNOG00000026051	ENSRNOT00000036147	ENSRNOP00000094852	AABR07044362.1			
ENSRNOG00000001884	ENSRNOT00000094129	ENSRNOP00000081797	Ranbp1			
ENSRNOG00000004910	ENSRNOT00000117695	ENSRNOP00000086963	Eif2d			
ENSRNOG00000068575	ENSRNOT00000108096	ENSRNOP00000092460				
ENSRNOG00000010921	ENSRNOT00000096680	ENSRNOP00000096126	Taf1d			NP_001014229
ENSRNOG00000063756	ENSRNOT00000100287	ENSRNOP00000083404	Olr1405			NP_001001012
ENSRNOG00000068580	ENSRNOT00000117424	ENSRNOP00000079084	RGD1559508			
ENSRNOG00000004692	ENSRNOT00000006273	ENSRNOP00000006273	A1bg	Q9EPH1		NP_071594
ENSRNOG00000004392	ENSRNOT00000005839	ENSRNOP00000005839	Aatk		D4ABZ3	NP_001162174
ENSRNOG00000045711	ENSRNOT00000041733	ENSRNOP00000049192	Olr1624		D3ZUX8	NP_001000089
ENSRNOG00000014097	ENSRNOT00000110242	ENSRNOP00000078910	Psmd7			NP_001100896
ENSRNOG00000012428	ENSRNOT00000016577	ENSRNOP00000016577	Maf		F1LSV1	
ENSRNOG00000029606	ENSRNOT00000050775	ENSRNOP00000050253	AABR07024964.1		D3ZGE8	
ENSRNOG00000016950	ENSRNOT00000022734	ENSRNOP00000060310	Otud1		D3ZNC0	
ENSRNOG00000014834	ENSRNOT00000019968	ENSRNOP00000019968	Epc1		D4A6E4	NP_001296391
ENSRNOG00000063867	ENSRNOT00000115614	ENSRNOP00000084940				
ENSRNOG00000004910	ENSRNOT00000111867	ENSRNOP00000079849	Eif2d			
ENSRNOG00000012428	ENSRNOT00000095407	ENSRNOP00000097791	Maf			
ENSRNOG00000019277	ENSRNOT00000101567	ENSRNOP00000081730	Vdac3			
ENSRNOG00000004692	ENSRNOT00000092777	ENSRNOP00000086160	A1bg			
ENSRNOG00000004392	ENSRNOT00000099191	ENSRNOP00000097193	Aatk			
ENSRNOG00000010921	ENSRNOT00000014605	ENSRNOP00000014605	Taf1d		G3V7G4	
ENSRNOG00000013128	ENSRNOT00000060943	ENSRNOP00000057665	Tmem179		E9PU04	NP_001119752
ENSRNOG00000037815	ENSRNOT00000001816	ENSRNOP00000001816	Acad10		F1LN88	NP_115792
ENSRNOG00000014097	ENSRNOT00000019104	ENSRNOP00000019104	Psmd7		D4AEH3	
ENSRNOG00000019277	ENSRNOT00000026197	ENSRNOP00000026197	Vdac3		A0A0G2JSR0	NP_112645
ENSRNOG00000001409	ENSRNOT00000100577	ENSRNOP00000078220	Gnb2			
ENSRNOG00000010921	ENSRNOT00000078161	ENSRNOP00000068730	Taf1d		G3V7G4	
ENSRNOG00000061733	ENSRNOT00000086288	ENSRNOP00000073780	Galr2	O08726		NP_062045
ENSRNOG00000004910	ENSRNOT00000006768	ENSRNOP00000006768	Eif2d	Q5PPG7		NP_001017489
ENSRNOG00000013179	ENSRNOT00000018464	ENSRNOP00000018464	Tinagl1		Q4V8N0	NP_446034
ENSRNOG00000049334	ENSRNOT00000074753	ENSRNOP00000066506	Atp2c2	Q8R4C1	M0RAF9	NP_604457
ENSRNOG00000052647	ENSRNOT00000041732	ENSRNOP00000046353	AABR07036505.1		D3ZK71	
ENSRNOG00000014834	ENSRNOT00000117368	ENSRNOP00000078400	Epc1			
ENSRNOG00000055246	ENSRNOT00000108770	ENSRNOP00000094582	Ncor1			
ENSRNOG00000014097	ENSRNOT00000108420	ENSRNOP00000090210	Psmd7			
ENSRNOG00000032152	ENSRNOT00000117914	ENSRNOP00000095174	Rab11fip3			
ENSRNOG00000001726	ENSRNOT00000002353	ENSRNOP00000002353	Tmem44		D4ADT4	
ENSRNOG00000019277	ENSRNOT00000103160	ENSRNOP00000090626	Vdac3			
ENSRNOG00000013179	ENSRNOT00000093760	ENSRNOP00000094381	Tinagl1			
ENSRNOG00000004910	ENSRNOT00000114517	ENSRNOP00000094285	Eif2d			
ENSRNOG00000002305	ENSRNOT00000111085	ENSRNOP00000086877	Slc15a2			
ENSRNOG00000067153	ENSRNOT00000079789	ENSRNOP00000083950				
ENSRNOG00000005017	ENSRNOT00000006662	ENSRNOP00000006662	RGD1566369		D3ZIE1	
ENSRNOG00000032152	ENSRNOT00000100345	ENSRNOP00000080945	Rab11fip3			
ENSRNOG00000018741	ENSRNOT00000073191	ENSRNOP00000067539	Zfp318		M0RD44	
ENSRNOG00000002085	ENSRNOT00000002860	ENSRNOP00000002860	Thegl	Q5PQR6		NP_001017498
ENSRNOG00000001409	ENSRNOT00000001911	ENSRNOP00000001911	Gnb2	P54313		NP_112299
ENSRNOG00000013179	ENSRNOT00000080166	ENSRNOP00000071970	Tinagl1		Q4V8N0	
ENSRNOG00000042182	ENSRNOT00000051438	ENSRNOP00000040708	Mroh2a		F1M8N8	
ENSRNOG00000032152	ENSRNOT00000098691	ENSRNOP00000082618	Rab11fip3			
ENSRNOG00000019604	ENSRNOT00000056998	ENSRNOP00000053831	Pld2		F1LPQ4	NP_150641
ENSRNOG00000031522	ENSRNOT00000043392	ENSRNOP00000044147			Q6QI66	NP_001041444
ENSRNOG00000001726	ENSRNOT00000112608	ENSRNOP00000077729	Tmem44			
ENSRNOG00000028108	ENSRNOT00000035427	ENSRNOP00000030763	Cytl1		B5DFG7	NP_001128076
ENSRNOG00000018741	ENSRNOT00000025335	ENSRNOP00000025335	Zfp318		F1M0H0	
ENSRNOG00000011063	ENSRNOT00000035129	ENSRNOP00000037059	Dennd1b		F1M3B0	
ENSRNOG00000061989	ENSRNOT00000092343	ENSRNOP00000075871	Nkrf		A0A0U1RRZ3	
ENSRNOG00000029386	ENSRNOT00000050159	ENSRNOP00000049883	RT1-N2		Q6MFZ8	NP_001008854
ENSRNOG00000002085	ENSRNOT00000094277	ENSRNOP00000081277	Thegl			
ENSRNOG00000002305	ENSRNOT00000003189	ENSRNOP00000003189	Slc15a2		A0A0H2UHA7	NP_113860
ENSRNOG00000002818	ENSRNOT00000055176	ENSRNOP00000052049	Eftud2		F1LM66	
ENSRNOG00000001409	ENSRNOT00000116394	ENSRNOP00000097429	Gnb2			
ENSRNOG00000014834	ENSRNOT00000104942	ENSRNOP00000086107	Epc1			
ENSRNOG00000001726	ENSRNOT00000111708	ENSRNOP00000077793	Tmem44			
ENSRNOG00000032152	ENSRNOT00000027439	ENSRNOP00000027439	Rab11fip3		Q66H66	
ENSRNOG00000043085	ENSRNOT00000066731	ENSRNOP00000060748	Clstn2		F1LMG0	NP_599204
ENSRNOG00000066563	ENSRNOT00000031932	ENSRNOP00000084536				
ENSRNOG00000036660	ENSRNOT00000054916	ENSRNOP00000051799	Fn3krp		B2RYN1	NP_001100547
ENSRNOG00000043201	ENSRNOT00000030135	ENSRNOP00000036948	Coq8a	Q5BJQ0		NP_001013203
ENSRNOG00000011070	ENSRNOT00000087803	ENSRNOP00000074669	Gnb4	O35353	A0A0G2K8M9	NP_001013932
ENSRNOG00000029386	ENSRNOT00000086026	ENSRNOP00000075415	RT1-N2		A0A0G2KAJ0	
ENSRNOG00000042182	ENSRNOT00000105160	ENSRNOP00000078575	Mroh2a			
ENSRNOG00000056837	ENSRNOT00000109843	ENSRNOP00000085287	Abr			NP_001099284
ENSRNOG00000026157	ENSRNOT00000097042	ENSRNOP00000089216	Pnpla4			
ENSRNOG00000059714	ENSRNOT00000086310	ENSRNOP00000075715	Hsp90aa1	P82995		NP_786937
ENSRNOG00000002085	ENSRNOT00000118599	ENSRNOP00000087292	Thegl			
ENSRNOG00000009861	ENSRNOT00000050445	ENSRNOP00000042902	AABR07028859.1		D3ZSH6	
ENSRNOG00000011063	ENSRNOT00000043907	ENSRNOP00000043081	Dennd1b		D3Z8F6	
ENSRNOG00000002305	ENSRNOT00000120269	ENSRNOP00000078734	Slc15a2			
ENSRNOG00000042983	ENSRNOT00000096044	ENSRNOP00000084456	Nudt21			
ENSRNOG00000056870	ENSRNOT00000089814	ENSRNOP00000070171	Gdi1	P50398		NP_058784
ENSRNOG00000067043	ENSRNOT00000094326	ENSRNOP00000091254	Olr1521			NP_001000039
ENSRNOG00000070420	ENSRNOT00000119060	ENSRNOP00000083412				
ENSRNOG00000065063	ENSRNOT00000074488	ENSRNOP00000064262	Otx2		F2Z3S7	
ENSRNOG00000043201	ENSRNOT00000086306	ENSRNOP00000070234	Coq8a	Q5BJQ0		
ENSRNOG00000055246	ENSRNOT00000104484	ENSRNOP00000077615	Ncor1			
ENSRNOG00000019604	ENSRNOT00000096590	ENSRNOP00000094259	Pld2			
ENSRNOG00000026157	ENSRNOT00000030771	ENSRNOP00000033754	Pnpla4		D4A227	
ENSRNOG00000009729	ENSRNOT00000112819	ENSRNOP00000086807	Ubp1			NP_001178748
ENSRNOG00000002818	ENSRNOT00000115555	ENSRNOP00000086991	Eftud2			
ENSRNOG00000063316	ENSRNOT00000090630	ENSRNOP00000075195			A0A0G2K9Z6	
ENSRNOG00000043085	ENSRNOT00000078760	ENSRNOP00000070212	Clstn2		A0A0G2JXB8	
ENSRNOG00000014834	ENSRNOT00000099548	ENSRNOP00000085998	Epc1			
ENSRNOG00000011070	ENSRNOT00000014871	ENSRNOP00000014871	Gnb4		D4A752	
ENSRNOG00000001409	ENSRNOT00000099940	ENSRNOP00000079986	Gnb2			
ENSRNOG00000065063	ENSRNOT00000085910	ENSRNOP00000073390	Otx2		F2Z3S7	NP_001094036
ENSRNOG00000002305	ENSRNOT00000106100	ENSRNOP00000094276	Slc15a2			
ENSRNOG00000056837	ENSRNOT00000098977	ENSRNOP00000085893	Abr			
ENSRNOG00000001070	ENSRNOT00000107655	ENSRNOP00000078090	Cdk2ap1			NP_001107223
ENSRNOG00000043085	ENSRNOT00000118831	ENSRNOP00000077209	Clstn2			
ENSRNOG00000011070	ENSRNOT00000113393	ENSRNOP00000077504	Gnb4			
ENSRNOG00000009729	ENSRNOT00000013050	ENSRNOP00000013050	Ubp1		D4A030	
ENSRNOG00000042983	ENSRNOT00000026297	ENSRNOP00000026297	Nudt21	Q4KM65	B4F764	NP_001034093
ENSRNOG00000002818	ENSRNOT00000115209	ENSRNOP00000094590	Eftud2			
ENSRNOG00000040101	ENSRNOT00000047043	ENSRNOP00000041760	AABR07026805.2		F1LYQ0	
ENSRNOG00000056897	ENSRNOT00000080161	ENSRNOP00000070731	RGD1559508		A0A0G2JYN8	
ENSRNOG00000064844	ENSRNOT00000119148	ENSRNOP00000083482				
ENSRNOG00000056870	ENSRNOT00000102658	ENSRNOP00000081070	Gdi1			
ENSRNOG00000032664	ENSRNOT00000042882	ENSRNOP00000041765	RT1-S2		Q6MFZ9	NP_001008857
ENSRNOG00000062233	ENSRNOT00000093503	ENSRNOP00000083371	AABR07058284.1			
ENSRNOG00000008829	ENSRNOT00000012056	ENSRNOP00000012056	Sorbs3		Q5XIL4	NP_001005762
ENSRNOG00000001409	ENSRNOT00000097367	ENSRNOP00000079960	Gnb2			
ENSRNOG00000011063	ENSRNOT00000102009	ENSRNOP00000095260	Dennd1b			
ENSRNOG00000001070	ENSRNOT00000001419	ENSRNOP00000001419	Cdk2ap1		B0BN48	
ENSRNOG00000056837	ENSRNOT00000080703	ENSRNOP00000068811	Abr		A0A4X0W8E9	
ENSRNOG00000003508	ENSRNOT00000101109	ENSRNOP00000083119	Ergic1			
ENSRNOG00000055246	ENSRNOT00000118920	ENSRNOP00000095016	Ncor1			
ENSRNOG00000055568	ENSRNOT00000086623	ENSRNOP00000097308				
ENSRNOG00000001070	ENSRNOT00000100788	ENSRNOP00000084668	Cdk2ap1			
ENSRNOG00000025938	ENSRNOT00000034485	ENSRNOP00000037788	Lin28b		D3ZIK1	
ENSRNOG00000016971	ENSRNOT00000022757	ENSRNOP00000022757	Zfp612		D3ZLR3	NP_001100898
ENSRNOG00000008829	ENSRNOT00000114102	ENSRNOP00000076812	Sorbs3			
ENSRNOG00000011063	ENSRNOT00000094144	ENSRNOP00000080096	Dennd1b			
ENSRNOG00000003508	ENSRNOT00000005273	ENSRNOP00000005273	Ergic1		F1LU48	
ENSRNOG00000002818	ENSRNOT00000093605	ENSRNOP00000093033	Eftud2			
ENSRNOG00000063283	ENSRNOT00000085170	ENSRNOP00000074495	Rhox7		A0A0G2K871	NP_001020825
ENSRNOG00000018113	ENSRNOT00000024361	ENSRNOP00000066214			M0R9N8	
ENSRNOG00000062768	ENSRNOT00000116626	ENSRNOP00000086366	Gm40193			
ENSRNOG00000032152	ENSRNOT00000077826	ENSRNOP00000068775	Rab11fip3		Q6TXF6	
ENSRNOG00000016971	ENSRNOT00000112604	ENSRNOP00000092179	Zfp612			
ENSRNOG00000015511	ENSRNOT00000021105	ENSRNOP00000021105	Atic	O35567		
ENSRNOG00000037967	ENSRNOT00000057751	ENSRNOP00000054562	Thap7		G3V9P2	
ENSRNOG00000002818	ENSRNOT00000118209	ENSRNOP00000097682	Eftud2			
ENSRNOG00000042983	ENSRNOT00000111115	ENSRNOP00000082117	Nudt21			
ENSRNOG00000022911	ENSRNOT00000051065	ENSRNOP00000040906	Hjurp		D4A1W1	NP_001178742
