Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name	RefSeq peptide ID
ENSRNOG00000015259	ENSRNOT00000021099	ENSRNOP00000021099	81753		G3V800	Pth2r	NP_112351	
ENSRNOG00000023861	ENSRNOT00000100136	ENSRNOP00000088200	65178			Snap91	NP_113916	
ENSRNOG00000006139	ENSRNOT00000117249	ENSRNOP00000087475	360953			Stx18	NP_001012151	
ENSRNOG00000007988	ENSRNOT00000010778	ENSRNOP00000010779	79463	Q9JKW1		Timm22	NP_116007	
ENSRNOG00000018980	ENSRNOT00000025660	ENSRNOP00000025660	316233		D3ZU31	Tjap1	NP_001101673	
ENSRNOG00000069386	ENSRNOT00000115696	ENSRNOP00000089417	363585		D3ZQ42	Olr1393	NP_001000524	
ENSRNOG00000026508	ENSRNOT00000029421	ENSRNOP00000034203	360553		D3ZP97	Vmo1	NP_001178752	
ENSRNOG00000028403	ENSRNOT00000104240	ENSRNOP00000080356	310025			Ptcd2	NP_001101118	
ENSRNOG00000013896	ENSRNOT00000018804	ENSRNOP00000018804	287679	Q6IFW2		Krt40		
ENSRNOG00000053893	ENSRNOT00000091315	ENSRNOP00000069548	192223	Q8R456		Opn4		
ENSRNOG00000038520	ENSRNOT00000058749	ENSRNOP00000055540	691693		D3ZG73	Poted		
ENSRNOG00000023861	ENSRNOT00000112856	ENSRNOP00000095111	65178			Snap91	NP_113916	
ENSRNOG00000010299	ENSRNOT00000098058	ENSRNOP00000089899	313474			Eps15		
ENSRNOG00000069386	ENSRNOT00000116326	ENSRNOP00000090015	363585		D3ZQ42	Olr1393	NP_001000524	
ENSRNOG00000013896	ENSRNOT00000104228	ENSRNOP00000076895	287679			Krt40		
ENSRNOG00000053893	ENSRNOT00000108205	ENSRNOP00000079898	192223			Opn4		
ENSRNOG00000028403	ENSRNOT00000034992	ENSRNOP00000033932	310025		D4A9I4	Ptcd2	NP_001101118	
ENSRNOG00000066253	ENSRNOT00000099924	ENSRNOP00000080235						
ENSRNOG00000003661	ENSRNOT00000049609	ENSRNOP00000044856	690244	P61959	F1LN30	Jpt1	NP_598278	
ENSRNOG00000003661	ENSRNOT00000049609	ENSRNOP00000044856	287828	P61959	F1LN30	Jpt1	NP_598278	
ENSRNOG00000069386	ENSRNOT00000111005	ENSRNOP00000094598	363585		D3ZQ42	Olr1393	NP_001000524	
ENSRNOG00000067437	ENSRNOT00000117057	ENSRNOP00000077384	688682					
ENSRNOG00000000036	ENSRNOT00000000041	ENSRNOP00000000041	305096		F2Z3R0	Klhdc8a	NP_001094153	
ENSRNOG00000018980	ENSRNOT00000091113	ENSRNOP00000071607	316233		A0A0G2K0W5	Tjap1	NP_001101673	
ENSRNOG00000006139	ENSRNOT00000008410	ENSRNOP00000008410	360953	Q68FW4		Stx18	NP_001012151	
ENSRNOG00000002050	ENSRNOT00000002809	ENSRNOP00000002809	289560		F1M9B2	Igfbp7	NP_001013066	
ENSRNOG00000020594	ENSRNOT00000027965	ENSRNOP00000027965	303008	Q499S9		Rhbdf1	NP_001025205	
ENSRNOG00000046517	ENSRNOT00000047252	ENSRNOP00000050941	306259		D3ZFZ8	AC099108.1		
ENSRNOG00000003661	ENSRNOT00000115704	ENSRNOP00000093600	690244			Jpt1	NP_598278	
ENSRNOG00000003661	ENSRNOT00000115704	ENSRNOP00000093600	287828			Jpt1	NP_598278	
ENSRNOG00000002353	ENSRNOT00000003216	ENSRNOP00000003216	289350		F1LMT8	Rab3gap2		
ENSRNOG00000018980	ENSRNOT00000103212	ENSRNOP00000076730	316233			Tjap1	NP_001101673	
ENSRNOG00000014519	ENSRNOT00000019674	ENSRNOP00000019674	691976	B0K004		Slc35g3	NP_001121130	
ENSRNOG00000018685	ENSRNOT00000025224	ENSRNOP00000080394				AABR07028237.1		
ENSRNOG00000064455	ENSRNOT00000071629	ENSRNOP00000064234	298468		M0R4F0	Olr855	NP_001000409	
ENSRNOG00000013937	ENSRNOT00000018685	ENSRNOP00000018685	300889		D3ZI64	Ankrd34c	NP_001100315	
ENSRNOG00000003661	ENSRNOT00000004867	ENSRNOP00000004867	690244		F1M2K3	Jpt1	NP_598278	
ENSRNOG00000003661	ENSRNOT00000004867	ENSRNOP00000004867	287828		F1M2K3	Jpt1	NP_598278	
ENSRNOG00000017913	ENSRNOT00000080482	ENSRNOP00000075135	363278		A0A0G2K9U6	Atg16l1	NP_001102279	
ENSRNOG00000067638	ENSRNOT00000098130	ENSRNOP00000094851	304379					
ENSRNOG00000002353	ENSRNOT00000034888	ENSRNOP00000038422	289350		D4ABP4	Rab3gap2		
ENSRNOG00000021984	ENSRNOT00000116817	ENSRNOP00000082844	54296	P49803		Rgs7		
ENSRNOG00000017913	ENSRNOT00000024445	ENSRNOP00000024445	363278		D3ZFK6	Atg16l1	NP_001102279	
ENSRNOG00000066386	ENSRNOT00000119363	ENSRNOP00000092990						
ENSRNOG00000005482	ENSRNOT00000007362	ENSRNOP00000007362	360662		B5DFL5	Sap30bp		
ENSRNOG00000069521	ENSRNOT00000116071	ENSRNOP00000093389	364754	Q498S8		Fzd8	NP_001037716	
ENSRNOG00000002289	ENSRNOT00000101640	ENSRNOP00000089659	303914			Ildr1	NP_001121008	
ENSRNOG00000021984	ENSRNOT00000065041	ENSRNOP00000063631	54296		D3ZWG2	Rgs7		
ENSRNOG00000017913	ENSRNOT00000114063	ENSRNOP00000097226	363278			Atg16l1	NP_001102279	
ENSRNOG00000001885	ENSRNOT00000046183	ENSRNOP00000044510	287953		Q5XIQ6	Trmt2a		
ENSRNOG00000005482	ENSRNOT00000110223	ENSRNOP00000085007	360662			Sap30bp		
ENSRNOG00000002289	ENSRNOT00000119026	ENSRNOP00000092266	303914			Ildr1	NP_001121008	
ENSRNOG00000001885	ENSRNOT00000102524	ENSRNOP00000087211	287953			Trmt2a		
ENSRNOG00000005482	ENSRNOT00000108231	ENSRNOP00000080761	360662			Sap30bp		
ENSRNOG00000001620	ENSRNOT00000046318	ENSRNOP00000041592	304054		D3ZQ99	Prdm15		
ENSRNOG00000039856	ENSRNOT00000061185	ENSRNOP00000057899	501101	Q587K4		Lrrc73	NP_001019531	
ENSRNOG00000070423	ENSRNOT00000111863	ENSRNOP00000092033	313546		F1M060	Olr856		
ENSRNOG00000002474	ENSRNOT00000003369	ENSRNOP00000003369	287622		A0A0H2UHB0	Tom1l1		
ENSRNOG00000061026	ENSRNOT00000083105	ENSRNOP00000069607	29471	Q63447		Npy4r	NP_113769	
ENSRNOG00000021984	ENSRNOT00000107041	ENSRNOP00000076773	54296			Rgs7		
ENSRNOG00000017558	ENSRNOT00000023582	ENSRNOP00000023582	498736	Q3KRE8		Tubb2a	NP_001102589	
ENSRNOG00000023476	ENSRNOT00000032016	ENSRNOP00000035453	690212		D4A3B5	Slc16a5	NP_001103038	
ENSRNOG00000068424	ENSRNOT00000113139	ENSRNOP00000086096	405985		D3ZYN1	Olr1394		
ENSRNOG00000001885	ENSRNOT00000105074	ENSRNOP00000079605	287953			Trmt2a		
ENSRNOG00000070423	ENSRNOT00000103875	ENSRNOP00000095991	313546		F1M060	Olr856		
ENSRNOG00000068424	ENSRNOT00000111261	ENSRNOP00000087146	405985		D3ZYN1	Olr1394		
ENSRNOG00000002474	ENSRNOT00000096804	ENSRNOP00000096849	287622			Tom1l1		
ENSRNOG00000012658	ENSRNOT00000017054	ENSRNOP00000017054	114108		D3ZFR7	Pdlim3		
ENSRNOG00000068861	ENSRNOT00000066758	ENSRNOP00000062484			D3ZGB2			
ENSRNOG00000017986	ENSRNOT00000032909	ENSRNOP00000038258	499563		Q5U307	Zfp458		
ENSRNOG00000013412	ENSRNOT00000018326	ENSRNOP00000018326	81646	P15337		Creb1		
ENSRNOG00000017558	ENSRNOT00000086264	ENSRNOP00000071729	498736	P85108		Tubb2a	NP_001102589	
ENSRNOG00000068424	ENSRNOT00000095453	ENSRNOP00000091283	405985		D3ZYN1	Olr1394		
ENSRNOG00000024779	ENSRNOT00000039252	ENSRNOP00000030781	289561		G3V8Y5	Polr2b	NP_001099472	
ENSRNOG00000006963	ENSRNOT00000048391	ENSRNOP00000048353	25424	P16228		Ctse	NP_037070	
ENSRNOG00000069329	ENSRNOT00000072045	ENSRNOP00000067521	108353077		D3ZPG3	RGD1559804		
ENSRNOG00000069329	ENSRNOT00000072045	ENSRNOP00000067521	100363883		D3ZPG3	RGD1559804		
ENSRNOG00000069329	ENSRNOT00000072045	ENSRNOP00000067521	498591		D3ZPG3	RGD1559804		
ENSRNOG00000069329	ENSRNOT00000072045	ENSRNOP00000067521	108353077		A0A0G2K5X5	RGD1559804		
ENSRNOG00000069329	ENSRNOT00000072045	ENSRNOP00000067521	100363883		A0A0G2K5X5	RGD1559804		
ENSRNOG00000069329	ENSRNOT00000072045	ENSRNOP00000067521	498591		A0A0G2K5X5	RGD1559804		
ENSRNOG00000014689	ENSRNOT00000113936	ENSRNOP00000087081	287441			Zbtb4	NP_001291281	
ENSRNOG00000066822	ENSRNOT00000105960	ENSRNOP00000087145						
ENSRNOG00000001885	ENSRNOT00000096022	ENSRNOP00000088825	287953			Trmt2a		
ENSRNOG00000017558	ENSRNOT00000099483	ENSRNOP00000093166	498736			Tubb2a	NP_001102589	
ENSRNOG00000012658	ENSRNOT00000085535	ENSRNOP00000075153	114108		A0A0G2K9W2	Pdlim3		
ENSRNOG00000001620	ENSRNOT00000114092	ENSRNOP00000084210	304054			Prdm15		
ENSRNOG00000013412	ENSRNOT00000049654	ENSRNOP00000049369	81646	P15337		Creb1		
ENSRNOG00000063866	ENSRNOT00000105270	ENSRNOP00000094325	685157				NP_001108516	
ENSRNOG00000069329	ENSRNOT00000118287	ENSRNOP00000094680	108353077			RGD1559804		
ENSRNOG00000069329	ENSRNOT00000118287	ENSRNOP00000094680	100363883			RGD1559804		
ENSRNOG00000069329	ENSRNOT00000118287	ENSRNOP00000094680	498591			RGD1559804		
ENSRNOG00000021984	ENSRNOT00000112294	ENSRNOP00000090982	54296			Rgs7		
ENSRNOG00000020748	ENSRNOT00000056166	ENSRNOP00000053011	367171	Q5M7W5		Map4		
ENSRNOG00000030299	ENSRNOT00000048912	ENSRNOP00000094066	685718			AABR07024742.1		
ENSRNOG00000003491	ENSRNOT00000055073	ENSRNOP00000051949	24680		F1M2P8	Prkca		
ENSRNOG00000002474	ENSRNOT00000118717	ENSRNOP00000097586	287622			Tom1l1		
ENSRNOG00000017558	ENSRNOT00000023611	ENSRNOP00000023611	498736	P85108		Tubb2a	NP_001102589	
ENSRNOG00000014689	ENSRNOT00000019687	ENSRNOP00000019687	287441	D4A8X0		Zbtb4	NP_001291281	
ENSRNOG00000069329	ENSRNOT00000106098	ENSRNOP00000084126	108353077			RGD1559804		
ENSRNOG00000069329	ENSRNOT00000106098	ENSRNOP00000084126	100363883			RGD1559804		
ENSRNOG00000069329	ENSRNOT00000106098	ENSRNOP00000084126	498591			RGD1559804		
ENSRNOG00000012658	ENSRNOT00000017568	ENSRNOP00000017568	114108		A0A0G2JSM3	Pdlim3		
ENSRNOG00000005465	ENSRNOT00000007408	ENSRNOP00000007408	29747	P97678		Kcnmb1		
ENSRNOG00000067973	ENSRNOT00000099044	ENSRNOP00000087953	366456		O35434	Olr857	NP_001000583	
ENSRNOG00000006963	ENSRNOT00000009241	ENSRNOP00000009242	25424	P16228		Ctse	NP_037070	
ENSRNOG00000002289	ENSRNOT00000003137	ENSRNOP00000003137	303914		E9PSR6	Ildr1	NP_001121008	
ENSRNOG00000017986	ENSRNOT00000098246	ENSRNOP00000095323	499563			Zfp458		
ENSRNOG00000069329	ENSRNOT00000119610	ENSRNOP00000090903	108353077			RGD1559804		
ENSRNOG00000069329	ENSRNOT00000119610	ENSRNOP00000090903	100363883			RGD1559804		
ENSRNOG00000069329	ENSRNOT00000119610	ENSRNOP00000090903	498591			RGD1559804		
ENSRNOG00000013412	ENSRNOT00000115911	ENSRNOP00000087190	81646			Creb1		
ENSRNOG00000011585	ENSRNOT00000109404	ENSRNOP00000096648	191571			Fat3	NP_612553	
ENSRNOG00000020748	ENSRNOT00000110699	ENSRNOP00000096077	367171			Map4		
ENSRNOG00000066540	ENSRNOT00000098213	ENSRNOP00000083434						
ENSRNOG00000042691	ENSRNOT00000004843	ENSRNOP00000004844	287827		B2GUY5	Armc7	NP_001120994	
ENSRNOG00000018023	ENSRNOT00000024614	ENSRNOP00000024614	361065	Q68FW8		Bin3		
ENSRNOG00000062457	ENSRNOT00000096286	ENSRNOP00000090986	100363043					
ENSRNOG00000018698	ENSRNOT00000058852	ENSRNOP00000055641	307029		F1LW69	Wac		
ENSRNOG00000018698	ENSRNOT00000058852	ENSRNOP00000055641	307029		G3XEV5	Wac		
ENSRNOG00000063235	ENSRNOT00000048420	ENSRNOP00000041263			D3ZLH3			
ENSRNOG00000020748	ENSRNOT00000097713	ENSRNOP00000091971	367171			Map4		
ENSRNOG00000021984	ENSRNOT00000106278	ENSRNOP00000094085	54296			Rgs7		
ENSRNOG00000002289	ENSRNOT00000115040	ENSRNOP00000084898	303914			Ildr1	NP_001121008	
ENSRNOG00000011585	ENSRNOT00000118830	ENSRNOP00000089392	191571			Fat3	NP_612553	
ENSRNOG00000013412	ENSRNOT00000114810	ENSRNOP00000077567	81646			Creb1		
ENSRNOG00000018023	ENSRNOT00000099631	ENSRNOP00000079687	361065			Bin3		
ENSRNOG00000009001	ENSRNOT00000118933	ENSRNOP00000093281	362918			Mtss1	NP_001124035	
ENSRNOG00000000657	ENSRNOT00000090162	ENSRNOP00000069169	360850		A0A0G2JUP0	Nek7	NP_001101816	
ENSRNOG00000005465	ENSRNOT00000090659	ENSRNOP00000071161	29747	P97678		Kcnmb1		
ENSRNOG00000017540	ENSRNOT00000023581	ENSRNOP00000023581	363270		D4A784	Spata3		
ENSRNOG00000017445	ENSRNOT00000083705	ENSRNOP00000073323	291081	Q3KRE8		Tubb2b	NP_001013908	
ENSRNOG00000065244	ENSRNOT00000116690	ENSRNOP00000096801	405986		D3ZEW2	Olr1395		
ENSRNOG00000009001	ENSRNOT00000095868	ENSRNOP00000086949	362918			Mtss1	NP_001124035	
ENSRNOG00000049047	ENSRNOT00000023369	ENSRNOP00000023368		P63174		Rpl38		
ENSRNOG00000000657	ENSRNOT00000000817	ENSRNOP00000000817	360850	D3ZBE5		Nek7	NP_001101816	
ENSRNOG00000017540	ENSRNOT00000118132	ENSRNOP00000091507	363270			Spata3		
ENSRNOG00000065244	ENSRNOT00000094486	ENSRNOP00000082479	405986		D3ZEW2	Olr1395		
ENSRNOG00000002368	ENSRNOT00000090786	ENSRNOP00000072118	364070		A0A0G2K261	Iars2		
ENSRNOG00000013353	ENSRNOT00000100379	ENSRNOP00000092810	361030			Tmem260	NP_001163946	
ENSRNOG00000011585	ENSRNOT00000015977	ENSRNOP00000015976	191571		F1LMF4	Fat3	NP_612553	
ENSRNOG00000009001	ENSRNOT00000104332	ENSRNOP00000097050	362918			Mtss1	NP_001124035	
ENSRNOG00000043511	ENSRNOT00000057490	ENSRNOP00000054300	499651		F7FJQ8	Etv3l	NP_001094462	
ENSRNOG00000002368	ENSRNOT00000057395	ENSRNOP00000054206	364070		D4A8P9	Iars2		
ENSRNOG00000003650	ENSRNOT00000004853	ENSRNOP00000004853	100360582		D3ZWR1	Nt5c	NP_001258118	
ENSRNOG00000004870	ENSRNOT00000006502	ENSRNOP00000006502	304775	Q4V8A3	F1LN50	Dyrk3	NP_001019938	
ENSRNOG00000012973	ENSRNOT00000066242	ENSRNOP00000084696				AABR07030464.1		
ENSRNOG00000045669	ENSRNOT00000072482	ENSRNOP00000064539	120095278		M0R581	AABR07030335.1		
ENSRNOG00000018698	ENSRNOT00000116963	ENSRNOP00000082342	307029			Wac		
ENSRNOG00000023034	ENSRNOT00000039486	ENSRNOP00000033394	498870		D4AAL1	Tex43	NP_001102596	
ENSRNOG00000000657	ENSRNOT00000098011	ENSRNOP00000093817	360850			Nek7	NP_001101816	
ENSRNOG00000039152	ENSRNOT00000059896	ENSRNOP00000056641	307767		D3ZYN7	Frem3	NP_001178628	
ENSRNOG00000013353	ENSRNOT00000099556	ENSRNOP00000082632	361030			Tmem260	NP_001163946	
ENSRNOG00000003491	ENSRNOT00000115522	ENSRNOP00000091320	24680			Prkca		
ENSRNOG00000019533	ENSRNOT00000118353	ENSRNOP00000086341	498697			Klhl3		
ENSRNOG00000038047	ENSRNOT00000057898	ENSRNOP00000054706		P02803	Q53Z83	Mt1		
ENSRNOG00000055042	ENSRNOT00000086215	ENSRNOP00000074475	306284		D3ZH78	Gprin2		
ENSRNOG00000020748	ENSRNOT00000056161	ENSRNOP00000069786	367171		A0A0G2JW88	Map4		
ENSRNOG00000022432	ENSRNOT00000082319	ENSRNOP00000075600	306349		A0A0G2KB04	Tmem59l	NP_001257984	
ENSRNOG00000000657	ENSRNOT00000095155	ENSRNOP00000086821	360850			Nek7	NP_001101816	
ENSRNOG00000003491	ENSRNOT00000004699	ENSRNOP00000004699	24680	P05696	F1LS98	Prkca		
ENSRNOG00000003491	ENSRNOT00000004699	ENSRNOP00000004699	24680	P05696	B5DFC4	Prkca		
ENSRNOG00000019533	ENSRNOT00000119182	ENSRNOP00000081756	498697			Klhl3		
ENSRNOG00000027151	ENSRNOT00000034334	ENSRNOP00000037105	303919		D3ZWP8	Lrrc58	NP_001182487	
ENSRNOG00000009001	ENSRNOT00000011984	ENSRNOP00000011984	362918		D3ZYM5	Mtss1	NP_001124035	
ENSRNOG00000013353	ENSRNOT00000017871	ENSRNOP00000017871	361030		F1M7C0	Tmem260	NP_001163946	
ENSRNOG00000020748	ENSRNOT00000099144	ENSRNOP00000081853	367171			Map4		
ENSRNOG00000008607	ENSRNOT00000116411	ENSRNOP00000083935	315903			U2surp		
ENSRNOG00000022432	ENSRNOT00000038139	ENSRNOP00000029378	306349		A0A0H2UHT4	Tmem59l	NP_001257984	
ENSRNOG00000003491	ENSRNOT00000112512	ENSRNOP00000083509	24680			Prkca		
ENSRNOG00000017577	ENSRNOT00000023914	ENSRNOP00000023914	361239		Q3B8N9	Bphl	NP_001032283	
ENSRNOG00000005302	ENSRNOT00000110037	ENSRNOP00000097928	501925			Slc2a9	NP_001178480	
ENSRNOG00000000281	ENSRNOT00000002576	ENSRNOP00000002576	680409		F1MAR6	Prodh1		
ENSRNOG00000020748	ENSRNOT00000105433	ENSRNOP00000080376	367171			Map4		
ENSRNOG00000013353	ENSRNOT00000117457	ENSRNOP00000084142	361030			Tmem260	NP_001163946	
ENSRNOG00000019533	ENSRNOT00000034877	ENSRNOP00000037981	498697		J3KTS0	Klhl3		
ENSRNOG00000062918	ENSRNOT00000105059	ENSRNOP00000093073	366457		D3ZMZ6	Olr858		
ENSRNOG00000008607	ENSRNOT00000011609	ENSRNOP00000011609	315903		D4A4B4	U2surp		
ENSRNOG00000003491	ENSRNOT00000100596	ENSRNOP00000079110	24680			Prkca		
ENSRNOG00000018295	ENSRNOT00000024895	ENSRNOP00000024895	306007		F1LM55	Ccar2	NP_001163943	
ENSRNOG00000000281	ENSRNOT00000082855	ENSRNOP00000072350	680409		A0A0G2K2S1	Prodh1		
ENSRNOG00000062918	ENSRNOT00000119310	ENSRNOP00000085140	366457		D3ZMZ6	Olr858		
ENSRNOG00000028958	ENSRNOT00000047499	ENSRNOP00000074716	290604		A0A0G2K8S2	AABR07024795.1		
ENSRNOG00000009001	ENSRNOT00000080155	ENSRNOP00000072200	362918		A0A0G2K2D5	Mtss1	NP_001124035	
ENSRNOG00000063111	ENSRNOT00000113815	ENSRNOP00000079192						
ENSRNOG00000005302	ENSRNOT00000094357	ENSRNOP00000091073	501925			Slc2a9	NP_001178480	
ENSRNOG00000013353	ENSRNOT00000096624	ENSRNOP00000093081	361030			Tmem260	NP_001163946	
ENSRNOG00000038045	ENSRNOT00000057895	ENSRNOP00000054703			D4A4W9	AC128960.1		
ENSRNOG00000020748	ENSRNOT00000109752	ENSRNOP00000095817	367171			Map4		
ENSRNOG00000071201	ENSRNOT00000101642	ENSRNOP00000081690						
ENSRNOG00000008377	ENSRNOT00000011311	ENSRNOP00000011311	313020		D4A7Z0	Wdtc1		
ENSRNOG00000065268	ENSRNOT00000064760	ENSRNOP00000061667	100909494		D4A5R4			
ENSRNOG00000005042	ENSRNOT00000059895	ENSRNOP00000056640	303029		D3ZYN8	Ranbp17	NP_001100464	
ENSRNOG00000002055	ENSRNOT00000090350	ENSRNOP00000073624	289562		A0A0G2K602	Noa1	NP_001006960	
ENSRNOG00000063796	ENSRNOT00000111848	ENSRNOP00000084643	364707			Foxf2		
ENSRNOG00000008377	ENSRNOT00000116249	ENSRNOP00000082810	313020			Wdtc1		
ENSRNOG00000028623	ENSRNOT00000031291	ENSRNOP00000037069	306582		G3V965	Agpat5		
ENSRNOG00000005302	ENSRNOT00000042200	ENSRNOP00000045713	501925		D4A237	Slc2a9	NP_001178480	
ENSRNOG00000036688	ENSRNOT00000114464	ENSRNOP00000080561	360678			Arhgdia		
ENSRNOG00000010330	ENSRNOT00000094828	ENSRNOP00000091306	170577			Mark3	NP_570105	
ENSRNOG00000002055	ENSRNOT00000077242	ENSRNOP00000069109	289562		A0A0G2JUI4	Noa1	NP_001006960	
ENSRNOG00000014698	ENSRNOT00000110050	ENSRNOP00000089285	24261			Chrnb1		
ENSRNOG00000019035	ENSRNOT00000025879	ENSRNOP00000025879	171384	Q8R455		Trpm8	NP_599198	
ENSRNOG00000068465	ENSRNOT00000113214	ENSRNOP00000096999	405988			Olr1397	NP_001001094	
ENSRNOG00000020748	ENSRNOT00000098378	ENSRNOP00000095245	367171			Map4		
ENSRNOG00000016695	ENSRNOT00000022679	ENSRNOP00000022679	81686	P33436	E9PSM5	Mmp2		
ENSRNOG00000063076	ENSRNOT00000107629	ENSRNOP00000093278						
ENSRNOG00000002055	ENSRNOT00000102744	ENSRNOP00000079492	289562			Noa1	NP_001006960	
ENSRNOG00000028623	ENSRNOT00000095454	ENSRNOP00000080004	306582			Agpat5		
ENSRNOG00000001730	ENSRNOT00000094946	ENSRNOP00000082482	619382			Acap2	NP_001029178	
ENSRNOG00000005302	ENSRNOT00000099469	ENSRNOP00000083445	501925			Slc2a9	NP_001178480	
ENSRNOG00000008607	ENSRNOT00000046873	ENSRNOP00000048365	315903		D3ZAI0	U2surp		
ENSRNOG00000062357	ENSRNOT00000119923	ENSRNOP00000095131	120097475					
ENSRNOG00000020748	ENSRNOT00000117109	ENSRNOP00000081325	367171			Map4		
ENSRNOG00000026803	ENSRNOT00000017415	ENSRNOP00000017415			D3ZAY4	Krtap9-7		
ENSRNOG00000010330	ENSRNOT00000080304	ENSRNOP00000068972	170577		A0A0G2JU56	Mark3	NP_570105	
ENSRNOG00000036688	ENSRNOT00000054957	ENSRNOP00000051840	360678	Q5XI73		Arhgdia		
ENSRNOG00000008377	ENSRNOT00000118571	ENSRNOP00000089892	313020			Wdtc1		
ENSRNOG00000052513	ENSRNOT00000078390	ENSRNOP00000070173	290577		D4ADT3	Wapl		
ENSRNOG00000008351	ENSRNOT00000011277	ENSRNOP00000011277	361066		D4A3I2	RGD1308117	NP_001128043	
ENSRNOG00000068465	ENSRNOT00000050554	ENSRNOP00000041479	405988		D3ZLX8	Olr1397	NP_001001094	
ENSRNOG00000002055	ENSRNOT00000067650	ENSRNOP00000061404	289562		Q5XHZ7	Noa1	NP_001006960	
ENSRNOG00000014698	ENSRNOT00000019947	ENSRNOP00000019947	24261	P25109		Chrnb1		
ENSRNOG00000064328	ENSRNOT00000050803	ENSRNOP00000049709			D3ZIM9			
ENSRNOG00000005302	ENSRNOT00000085275	ENSRNOP00000069713	501925		A0A0G2JW25	Slc2a9	NP_001178480	
ENSRNOG00000016695	ENSRNOT00000100137	ENSRNOP00000077106	81686			Mmp2		
ENSRNOG00000052513	ENSRNOT00000094342	ENSRNOP00000083400	290577			Wapl		
ENSRNOG00000068465	ENSRNOT00000048253	ENSRNOP00000051543	405988		D3ZZZ6	Olr1397	NP_001001094	
ENSRNOG00000010887	ENSRNOT00000014496	ENSRNOP00000014496	363016	Q5U2Q3		RGD1309534		
ENSRNOG00000013262	ENSRNOT00000018097	ENSRNOP00000018097	56781	P02600		Myl1	NP_064489	
ENSRNOG00000062766	ENSRNOT00000099484	ENSRNOP00000083014	102556129			Ccdc198		
ENSRNOG00000004049	ENSRNOT00000094446	ENSRNOP00000084785	117542			Baiap2	NP_476544	
ENSRNOG00000001730	ENSRNOT00000029549	ENSRNOP00000030250	619382	Q5FVC7		Acap2	NP_001029178	
ENSRNOG00000037815	ENSRNOT00000099715	ENSRNOP00000092375	304500			Acad10	NP_115792	
ENSRNOG00000037815	ENSRNOT00000099715	ENSRNOP00000092375	29539			Acad10	NP_115792	
ENSRNOG00000014698	ENSRNOT00000111731	ENSRNOP00000094079	24261			Chrnb1		
ENSRNOG00000013262	ENSRNOT00000119402	ENSRNOP00000097175	56781			Myl1	NP_064489	
ENSRNOG00000004049	ENSRNOT00000005687	ENSRNOP00000005687	117542	Q6GMN2		Baiap2	NP_476544	
ENSRNOG00000011178	ENSRNOT00000106127	ENSRNOP00000088410	290753			Lrp2bp	NP_001017443	
ENSRNOG00000025420	ENSRNOT00000061648	ENSRNOP00000058363	307616		Q6AYN6	Cmtm2a	NP_001013160	
ENSRNOG00000038766	ENSRNOT00000097735	ENSRNOP00000084033	103694328			Atxn1l		
ENSRNOG00000017272	ENSRNOT00000088580	ENSRNOP00000073974	361883		A0A0G2K6X0	Mrps27		
ENSRNOG00000010887	ENSRNOT00000117122	ENSRNOP00000077800	363016			RGD1309534		
ENSRNOG00000013262	ENSRNOT00000017838	ENSRNOP00000017838	56781	P02600		Myl1	NP_064489	
ENSRNOG00000004049	ENSRNOT00000117964	ENSRNOP00000090748	117542			Baiap2	NP_476544	
ENSRNOG00000038766	ENSRNOT00000059225	ENSRNOP00000055994	103694328		D3ZBC4	Atxn1l		
ENSRNOG00000001730	ENSRNOT00000080834	ENSRNOP00000073162	619382		A0A0G2K4T3	Acap2	NP_001029178	
ENSRNOG00000004510	ENSRNOT00000006179	ENSRNOP00000006179	287642		A0A0H2UHC9	Slc35b1		
ENSRNOG00000012174	ENSRNOT00000016204	ENSRNOP00000016204	290678		D4A5N7	AABR07024954.1		
ENSRNOG00000017093	ENSRNOT00000108422	ENSRNOP00000081377	361238			Pxdc1	NP_001020890	
ENSRNOG00000010330	ENSRNOT00000088784	ENSRNOP00000073297	170577		F1M836	Mark3	NP_570105	
ENSRNOG00000008065	ENSRNOT00000011061	ENSRNOP00000011061	303039		F1M6U0	Wwc1		
ENSRNOG00000011178	ENSRNOT00000101934	ENSRNOP00000082137	290753			Lrp2bp	NP_001017443	
ENSRNOG00000066975	ENSRNOT00000041540	ENSRNOP00000044744	287245		F1MAI1	Olr1398	NP_001000002	
ENSRNOG00000037815	ENSRNOT00000096999	ENSRNOP00000097994	304500			Acad10	NP_115792	
ENSRNOG00000037815	ENSRNOT00000096999	ENSRNOP00000097994	29539			Acad10	NP_115792	
ENSRNOG00000017093	ENSRNOT00000060143	ENSRNOP00000056888	361238	Q4KLK8		Pxdc1	NP_001020890	
ENSRNOG00000004049	ENSRNOT00000068437	ENSRNOP00000060172	117542	Q6GMN2		Baiap2	NP_476544	
ENSRNOG00000002378	ENSRNOT00000088921	ENSRNOP00000071594	64473		A0A0G2K0V3	Bpnt1		
ENSRNOG00000063129	ENSRNOT00000103588	ENSRNOP00000078438	502047			RGD1565329		
ENSRNOG00000053034	ENSRNOT00000091570	ENSRNOP00000096647	102551788			AABR07071198.1		
ENSRNOG00000013262	ENSRNOT00000112334	ENSRNOP00000086625	56781			Myl1	NP_064489	
